이름,지번주소,요일,여는시간,닫는시간,브레이크 시작,브레이크 끝,라스트오더,휴무여부,비고,
옥수관,부산광역시 금정구 구서동 469-1,3,,,,,,,,
옥수관,부산광역시 금정구 구서동 469-1,4,,,,,,,,
옥수관,부산광역시 금정구 구서동 469-1,5,,,,,,,,
옥수관,부산광역시 금정구 구서동 469-1,6,,,,,,,,
대궐,부산광역시 금정구 구서동 469-11,0,,,,,,,,
대궐,부산광역시 금정구 구서동 469-11,1,,,,,,,,
대궐,부산광역시 금정구 구서동 469-11,2,,,,,,,,
대궐,부산광역시 금정구 구서동 469-11,3,,,,,,,,
대궐,부산광역시 금정구 구서동 469-11,4,,,,,,,,
대궐,부산광역시 금정구 구서동 469-11,5,,,,,,,,
대궐,부산광역시 금정구 구서동 469-11,6,,,,,,,,
제육부장관,부산광역시 금정구 구서동 469-21,0,,,,,,,,
제육부장관,부산광역시 금정구 구서동 469-21,1,,,,,,,,
제육부장관,부산광역시 금정구 구서동 469-21,2,,,,,,,,
제육부장관,부산광역시 금정구 구서동 469-21,3,,,,,,,,
제육부장관,부산광역시 금정구 구서동 469-21,4,,,,,,,,
제육부장관,부산광역시 금정구 구서동 469-21,5,,,,,,,,
제육부장관,부산광역시 금정구 구서동 469-21,6,,,,,,,,
가야밀면,부산광역시 금정구 구서동 470-13,0,,,,,,,,
가야밀면,부산광역시 금정구 구서동 470-13,1,,,,,,,,
가야밀면,부산광역시 금정구 구서동 470-13,2,,,,,,,,
가야밀면,부산광역시 금정구 구서동 470-13,3,,,,,,,,
가야밀면,부산광역시 금정구 구서동 470-13,4,,,,,,,,
가야밀면,부산광역시 금정구 구서동 470-13,5,,,,,,,,
가야밀면,부산광역시 금정구 구서동 470-13,6,,,,,,,,
구서칼국수,부산광역시 금정구 구서동 470-14,0,,,,,,,,
구서칼국수,부산광역시 금정구 구서동 470-14,1,,,,,,,,
구서칼국수,부산광역시 금정구 구서동 470-14,2,,,,,,,,
구서칼국수,부산광역시 금정구 구서동 470-14,3,,,,,,,,
구서칼국수,부산광역시 금정구 구서동 470-14,4,,,,,,,,
구서칼국수,부산광역시 금정구 구서동 470-14,5,,,,,,,,
구서칼국수,부산광역시 금정구 구서동 470-14,6,,,,,,,,
해숙이,부산광역시 금정구 구서동 470-14,0,,,,,,,,
해숙이,부산광역시 금정구 구서동 470-14,1,,,,,,,,
해숙이,부산광역시 금정구 구서동 470-14,2,,,,,,,,
해숙이,부산광역시 금정구 구서동 470-14,3,,,,,,,,
해숙이,부산광역시 금정구 구서동 470-14,4,,,,,,,,
해숙이,부산광역시 금정구 구서동 470-14,5,,,,,,,,
해숙이,부산광역시 금정구 구서동 470-14,6,,,,,,,,
육식사관학교 금정점,부산광역시 금정구 구서동 470-15,0,,,,,,,,
육식사관학교 금정점,부산광역시 금정구 구서동 470-15,1,,,,,,,,
육식사관학교 금정점,부산광역시 금정구 구서동 470-15,2,,,,,,,,
육식사관학교 금정점,부산광역시 금정구 구서동 470-15,3,,,,,,,,
육식사관학교 금정점,부산광역시 금정구 구서동 470-15,4,,,,,,,,
육식사관학교 금정점,부산광역시 금정구 구서동 470-15,5,,,,,,,,
육식사관학교 금정점,부산광역시 금정구 구서동 470-15,6,,,,,,,,
소울메이트,부산광역시 금정구 구서동 470-19,0,,,,,,,,
소울메이트,부산광역시 금정구 구서동 470-19,1,,,,,,,,
소울메이트,부산광역시 금정구 구서동 470-19,2,,,,,,,,
소울메이트,부산광역시 금정구 구서동 470-19,3,,,,,,,,
소울메이트,부산광역시 금정구 구서동 470-19,4,,,,,,,,
소울메이트,부산광역시 금정구 구서동 470-19,5,,,,,,,,
소울메이트,부산광역시 금정구 구서동 470-19,6,,,,,,,,
지코바장전점,부산광역시 금정구 구서동 470-24,0,,,,,,,,
지코바장전점,부산광역시 금정구 구서동 470-24,1,,,,,,,,
지코바장전점,부산광역시 금정구 구서동 470-24,2,,,,,,,,
지코바장전점,부산광역시 금정구 구서동 470-24,3,,,,,,,,
지코바장전점,부산광역시 금정구 구서동 470-24,4,,,,,,,,
지코바장전점,부산광역시 금정구 구서동 470-24,5,,,,,,,,
지코바장전점,부산광역시 금정구 구서동 470-24,6,,,,,,,,
산수화,부산광역시 금정구 구서동 470-5,0,,,,,,,,
산수화,부산광역시 금정구 구서동 470-5,1,,,,,,,,
산수화,부산광역시 금정구 구서동 470-5,2,,,,,,,,
산수화,부산광역시 금정구 구서동 470-5,3,,,,,,,,
산수화,부산광역시 금정구 구서동 470-5,4,,,,,,,,
산수화,부산광역시 금정구 구서동 470-5,5,,,,,,,,
산수화,부산광역시 금정구 구서동 470-5,6,,,,,,,,
육칠이 부산대점,부산광역시 금정구 구서동 471-2,0,,,,,,,,
육칠이 부산대점,부산광역시 금정구 구서동 471-2,1,,,,,,,,
육칠이 부산대점,부산광역시 금정구 구서동 471-2,2,,,,,,,,
육칠이 부산대점,부산광역시 금정구 구서동 471-2,3,,,,,,,,
육칠이 부산대점,부산광역시 금정구 구서동 471-2,4,,,,,,,,
육칠이 부산대점,부산광역시 금정구 구서동 471-2,5,,,,,,,,
육칠이 부산대점,부산광역시 금정구 구서동 471-2,6,,,,,,,,
발빠닭,부산광역시 금정구 구서동 471-3,0,,,,,,,,
발빠닭,부산광역시 금정구 구서동 471-3,1,,,,,,,,
발빠닭,부산광역시 금정구 구서동 471-3,2,,,,,,,,
발빠닭,부산광역시 금정구 구서동 471-3,3,,,,,,,,
발빠닭,부산광역시 금정구 구서동 471-3,4,,,,,,,,
발빠닭,부산광역시 금정구 구서동 471-3,5,,,,,,,,
발빠닭,부산광역시 금정구 구서동 471-3,6,,,,,,,,
토핑폭탄 금정점,부산광역시 금정구 구서동 471-6,0,,,,,,,,
토핑폭탄 금정점,부산광역시 금정구 구서동 471-6,1,,,,,,,,
토핑폭탄 금정점,부산광역시 금정구 구서동 471-6,2,,,,,,,,
토핑폭탄 금정점,부산광역시 금정구 구서동 471-6,3,,,,,,,,
토핑폭탄 금정점,부산광역시 금정구 구서동 471-6,4,,,,,,,,
토핑폭탄 금정점,부산광역시 금정구 구서동 471-6,5,,,,,,,,
토핑폭탄 금정점,부산광역시 금정구 구서동 471-6,6,,,,,,,,
원카츠 구서점,부산광역시 금정구 구서동 471-8,0,,,,,,,,
원카츠 구서점,부산광역시 금정구 구서동 471-8,1,,,,,,,,
원카츠 구서점,부산광역시 금정구 구서동 471-8,2,,,,,,,,
원카츠 구서점,부산광역시 금정구 구서동 471-8,3,,,,,,,,
원카츠 구서점,부산광역시 금정구 구서동 471-8,4,,,,,,,,
원카츠 구서점,부산광역시 금정구 구서동 471-8,5,,,,,,,,
원카츠 구서점,부산광역시 금정구 구서동 471-8,6,,,,,,,,
건뚱네김치속돼지 금정점,부산광역시 금정구 구서동 472-2,0,,,,,,,,
건뚱네김치속돼지 금정점,부산광역시 금정구 구서동 472-2,1,,,,,,,,
건뚱네김치속돼지 금정점,부산광역시 금정구 구서동 472-2,2,,,,,,,,
건뚱네김치속돼지 금정점,부산광역시 금정구 구서동 472-2,3,,,,,,,,
건뚱네김치속돼지 금정점,부산광역시 금정구 구서동 472-2,4,,,,,,,,
건뚱네김치속돼지 금정점,부산광역시 금정구 구서동 472-2,5,,,,,,,,
건뚱네김치속돼지 금정점,부산광역시 금정구 구서동 472-2,6,,,,,,,,
투가이즈,부산광역시 금정구 구서동 472-3,0,,,,,,,,
투가이즈,부산광역시 금정구 구서동 472-3,1,,,,,,,,
투가이즈,부산광역시 금정구 구서동 472-3,2,,,,,,,,
투가이즈,부산광역시 금정구 구서동 472-3,3,,,,,,,,
투가이즈,부산광역시 금정구 구서동 472-3,4,,,,,,,,
투가이즈,부산광역시 금정구 구서동 472-3,5,,,,,,,,
투가이즈,부산광역시 금정구 구서동 472-3,6,,,,,,,,
외식27번가,부산광역시 금정구 구서동 637-12,0,,,,,,,,
외식27번가,부산광역시 금정구 구서동 637-12,1,,,,,,,,
외식27번가,부산광역시 금정구 구서동 637-12,2,,,,,,,,
외식27번가,부산광역시 금정구 구서동 637-12,3,,,,,,,,
외식27번가,부산광역시 금정구 구서동 637-12,4,,,,,,,,
외식27번가,부산광역시 금정구 구서동 637-12,5,,,,,,,,
외식27번가,부산광역시 금정구 구서동 637-12,6,,,,,,,,
장보고회수산센타,부산광역시 금정구 구서동 637-12,0,,,,,,,,
장보고회수산센타,부산광역시 금정구 구서동 637-12,1,,,,,,,,
장보고회수산센타,부산광역시 금정구 구서동 637-12,2,,,,,,,,
장보고회수산센타,부산광역시 금정구 구서동 637-12,3,,,,,,,,
장보고회수산센타,부산광역시 금정구 구서동 637-12,4,,,,,,,,
장보고회수산센타,부산광역시 금정구 구서동 637-12,5,,,,,,,,
장보고회수산센타,부산광역시 금정구 구서동 637-12,6,,,,,,,,
바다양푼이동태탕,부산광역시 금정구 구서동 637-14,0,,,,,,,,
바다양푼이동태탕,부산광역시 금정구 구서동 637-14,1,,,,,,,,
바다양푼이동태탕,부산광역시 금정구 구서동 637-14,2,,,,,,,,
바다양푼이동태탕,부산광역시 금정구 구서동 637-14,3,,,,,,,,
바다양푼이동태탕,부산광역시 금정구 구서동 637-14,4,,,,,,,,
바다양푼이동태탕,부산광역시 금정구 구서동 637-14,5,,,,,,,,
바다양푼이동태탕,부산광역시 금정구 구서동 637-14,6,,,,,,,,
돈모리,부산광역시 금정구 구서동 637-2,0,,,,,,,,
돈모리,부산광역시 금정구 구서동 637-2,1,,,,,,,,
돈모리,부산광역시 금정구 구서동 637-2,2,,,,,,,,
돈모리,부산광역시 금정구 구서동 637-2,3,,,,,,,,
돈모리,부산광역시 금정구 구서동 637-2,4,,,,,,,,
돈모리,부산광역시 금정구 구서동 637-2,5,,,,,,,,
돈모리,부산광역시 금정구 구서동 637-2,6,,,,,,,,
삼겹식당,부산광역시 금정구 구서동 637-4,0,,,,,,,,
삼겹식당,부산광역시 금정구 구서동 637-4,1,,,,,,,,
삼겹식당,부산광역시 금정구 구서동 637-4,2,,,,,,,,
삼겹식당,부산광역시 금정구 구서동 637-4,3,,,,,,,,
삼겹식당,부산광역시 금정구 구서동 637-4,4,,,,,,,,
삼겹식당,부산광역시 금정구 구서동 637-4,5,,,,,,,,
삼겹식당,부산광역시 금정구 구서동 637-4,6,,,,,,,,
피자스쿨 부산두실점,부산광역시 금정구 구서동 653-20,0,,,,,,,,
피자스쿨 부산두실점,부산광역시 금정구 구서동 653-20,1,,,,,,,,
피자스쿨 부산두실점,부산광역시 금정구 구서동 653-20,2,,,,,,,,
피자스쿨 부산두실점,부산광역시 금정구 구서동 653-20,3,,,,,,,,
피자스쿨 부산두실점,부산광역시 금정구 구서동 653-20,4,,,,,,,,
피자스쿨 부산두실점,부산광역시 금정구 구서동 653-20,5,,,,,,,,
피자스쿨 부산두실점,부산광역시 금정구 구서동 653-20,6,,,,,,,,
동원장수촌 구서점,부산광역시 금정구 구서동 654-14,0,,,,,,,,
동원장수촌 구서점,부산광역시 금정구 구서동 654-14,1,,,,,,,,
동원장수촌 구서점,부산광역시 금정구 구서동 654-14,2,,,,,,,,
동원장수촌 구서점,부산광역시 금정구 구서동 654-14,3,,,,,,,,
동원장수촌 구서점,부산광역시 금정구 구서동 654-14,4,,,,,,,,
동원장수촌 구서점,부산광역시 금정구 구서동 654-14,5,,,,,,,,
동원장수촌 구서점,부산광역시 금정구 구서동 654-14,6,,,,,,,,
구서회도매센타,부산광역시 금정구 구서동 654-3,0,,,,,,,,
구서회도매센타,부산광역시 금정구 구서동 654-3,1,,,,,,,,
구서회도매센타,부산광역시 금정구 구서동 654-3,2,,,,,,,,
구서회도매센타,부산광역시 금정구 구서동 654-3,3,,,,,,,,
구서회도매센타,부산광역시 금정구 구서동 654-3,4,,,,,,,,
구서회도매센타,부산광역시 금정구 구서동 654-3,5,,,,,,,,
구서회도매센타,부산광역시 금정구 구서동 654-3,6,,,,,,,,
조방낙지,부산광역시 금정구 구서동 654-35,0,,,,,,,,
조방낙지,부산광역시 금정구 구서동 654-35,1,,,,,,,,
조방낙지,부산광역시 금정구 구서동 654-35,2,,,,,,,,
조방낙지,부산광역시 금정구 구서동 654-35,3,,,,,,,,
조방낙지,부산광역시 금정구 구서동 654-35,4,,,,,,,,
조방낙지,부산광역시 금정구 구서동 654-35,5,,,,,,,,
조방낙지,부산광역시 금정구 구서동 654-35,6,,,,,,,,
윤가수산국수,부산광역시 금정구 구서동 654-42,0,,,,,,,,
윤가수산국수,부산광역시 금정구 구서동 654-42,1,,,,,,,,
윤가수산국수,부산광역시 금정구 구서동 654-42,2,,,,,,,,
윤가수산국수,부산광역시 금정구 구서동 654-42,3,,,,,,,,
윤가수산국수,부산광역시 금정구 구서동 654-42,4,,,,,,,,
윤가수산국수,부산광역시 금정구 구서동 654-42,5,,,,,,,,
윤가수산국수,부산광역시 금정구 구서동 654-42,6,,,,,,,,
부경그집쭈꾸미,부산광역시 금정구 구서동 654-5,0,,,,,,,,
부경그집쭈꾸미,부산광역시 금정구 구서동 654-5,1,,,,,,,,
부경그집쭈꾸미,부산광역시 금정구 구서동 654-5,2,,,,,,,,
부경그집쭈꾸미,부산광역시 금정구 구서동 654-5,3,,,,,,,,
부경그집쭈꾸미,부산광역시 금정구 구서동 654-5,4,,,,,,,,
부경그집쭈꾸미,부산광역시 금정구 구서동 654-5,5,,,,,,,,
부경그집쭈꾸미,부산광역시 금정구 구서동 654-5,6,,,,,,,,
사천아구찜,부산광역시 금정구 구서동 655-1,0,,,,,,,,
사천아구찜,부산광역시 금정구 구서동 655-1,1,,,,,,,,
사천아구찜,부산광역시 금정구 구서동 655-1,2,,,,,,,,
사천아구찜,부산광역시 금정구 구서동 655-1,3,,,,,,,,
사천아구찜,부산광역시 금정구 구서동 655-1,4,,,,,,,,
사천아구찜,부산광역시 금정구 구서동 655-1,5,,,,,,,,
사천아구찜,부산광역시 금정구 구서동 655-1,6,,,,,,,,
아리산,부산광역시 금정구 구서동 655-12,0,,,,,,,,
아리산,부산광역시 금정구 구서동 655-12,1,,,,,,,,
아리산,부산광역시 금정구 구서동 655-12,2,,,,,,,,
아리산,부산광역시 금정구 구서동 655-12,3,,,,,,,,
아리산,부산광역시 금정구 구서동 655-12,4,,,,,,,,
아리산,부산광역시 금정구 구서동 655-12,5,,,,,,,,
아리산,부산광역시 금정구 구서동 655-12,6,,,,,,,,
네번째갈비,부산광역시 금정구 구서동 655-17,0,,,,,,,,
네번째갈비,부산광역시 금정구 구서동 655-17,1,,,,,,,,
네번째갈비,부산광역시 금정구 구서동 655-17,2,,,,,,,,
네번째갈비,부산광역시 금정구 구서동 655-17,3,,,,,,,,
네번째갈비,부산광역시 금정구 구서동 655-17,4,,,,,,,,
네번째갈비,부산광역시 금정구 구서동 655-17,5,,,,,,,,
네번째갈비,부산광역시 금정구 구서동 655-17,6,,,,,,,,
토마토도시락구서점,부산광역시 금정구 구서동 655-18,0,,,,,,,,
토마토도시락구서점,부산광역시 금정구 구서동 655-18,1,,,,,,,,
토마토도시락구서점,부산광역시 금정구 구서동 655-18,2,,,,,,,,
토마토도시락구서점,부산광역시 금정구 구서동 655-18,3,,,,,,,,
토마토도시락구서점,부산광역시 금정구 구서동 655-18,4,,,,,,,,
토마토도시락구서점,부산광역시 금정구 구서동 655-18,5,,,,,,,,
토마토도시락구서점,부산광역시 금정구 구서동 655-18,6,,,,,,,,
상상짬뽕,부산광역시 금정구 구서동 655-20,0,,,,,,,,
상상짬뽕,부산광역시 금정구 구서동 655-20,1,,,,,,,,
상상짬뽕,부산광역시 금정구 구서동 655-20,2,,,,,,,,
상상짬뽕,부산광역시 금정구 구서동 655-20,3,,,,,,,,
상상짬뽕,부산광역시 금정구 구서동 655-20,4,,,,,,,,
상상짬뽕,부산광역시 금정구 구서동 655-20,5,,,,,,,,
상상짬뽕,부산광역시 금정구 구서동 655-20,6,,,,,,,,
소림마라 금정점,부산광역시 금정구 구서동 656-4,0,,,,,,,,
소림마라 금정점,부산광역시 금정구 구서동 656-4,1,,,,,,,,
소림마라 금정점,부산광역시 금정구 구서동 656-4,2,,,,,,,,
소림마라 금정점,부산광역시 금정구 구서동 656-4,3,,,,,,,,
소림마라 금정점,부산광역시 금정구 구서동 656-4,4,,,,,,,,
소림마라 금정점,부산광역시 금정구 구서동 656-4,5,,,,,,,,
소림마라 금정점,부산광역시 금정구 구서동 656-4,6,,,,,,,,
애한마음고기집,부산광역시 금정구 구서동 735-25,0,,,,,,,,
애한마음고기집,부산광역시 금정구 구서동 735-25,1,,,,,,,,
애한마음고기집,부산광역시 금정구 구서동 735-25,2,,,,,,,,
애한마음고기집,부산광역시 금정구 구서동 735-25,3,,,,,,,,
애한마음고기집,부산광역시 금정구 구서동 735-25,4,,,,,,,,
애한마음고기집,부산광역시 금정구 구서동 735-25,5,,,,,,,,
애한마음고기집,부산광역시 금정구 구서동 735-25,6,,,,,,,,
호주에서온스시,부산광역시 금정구 구서동 735-30,0,,,,,,,,
호주에서온스시,부산광역시 금정구 구서동 735-30,1,,,,,,,,
호주에서온스시,부산광역시 금정구 구서동 735-30,2,,,,,,,,
호주에서온스시,부산광역시 금정구 구서동 735-30,3,,,,,,,,
호주에서온스시,부산광역시 금정구 구서동 735-30,4,,,,,,,,
호주에서온스시,부산광역시 금정구 구서동 735-30,5,,,,,,,,
호주에서온스시,부산광역시 금정구 구서동 735-30,6,,,,,,,,
승승구서점,부산광역시 금정구 구서동 742-20,0,,,,,,,,
승승구서점,부산광역시 금정구 구서동 742-20,1,,,,,,,,
승승구서점,부산광역시 금정구 구서동 742-20,2,,,,,,,,
승승구서점,부산광역시 금정구 구서동 742-20,3,,,,,,,,
승승구서점,부산광역시 금정구 구서동 742-20,4,,,,,,,,
승승구서점,부산광역시 금정구 구서동 742-20,5,,,,,,,,
