상가업소번호,이름,상권업종중분류명,상권업종소분류명,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도,휴무일,휴무간격,여는시간,닫는시간,브레이크 시작,브레이크 끝,라스트오더,Column1
MA0101202504A0023786,피자작업실,기타 간이,피자,피자; 햄버거; 샌드위치 및 유사 음식점업,26,부산광역시,26500,수영구,26500760,광안1동,2650010400,광안동,2.65E+18,1,대지,131,1,부산광역시 수영구 광안동 131-1,2.65E+11,부산광역시 수영구 감포로,15,1,2.65E+24,,부산광역시 수영구 감포로 15-1,613802,48292,,1,,129.120324,35.15997517,,,,,,,,
MA0106202509A1092190,구름계란덮밥,일식,일식 카레/돈가스/덮밥,한식 일반 음식점업,26,부산광역시,26500,수영구,26500760,광안1동,2650010400,광안동,2.65E+18,1,대지,131,2,부산광역시 수영구 광안동 131-2,2.65E+11,부산광역시 수영구 수영로618번길,114,,2.65E+24,,부산광역시 수영구 수영로618번길 114,613802,48292,,,,129.1200365,35.15989009,,,,,,,,
MA0101202411A0093490,진국수,한식,국수/칼국수,한식 일반 음식점업,26,부산광역시,26500,수영구,26500760,광안1동,2650010400,광안동,2.65E+18,1,대지,131,21,부산광역시 수영구 광안동 131-21,2.65E+11,부산광역시 수영구 수영로606번길,127,,2.65E+24,,부산광역시 수영구 수영로606번길 127,613802,48292,,1,,129.1205372,35.15889006,,,,,,,,
MA010120220809786508,청룡각,중식,중국집,중식 음식점업,26,부산광역시,26500,수영구,26500760,광안1동,2650010400,광안동,2.65E+18,1,대지,131,33,부산광역시 수영구 광안동 131-33,2.65E+11,부산광역시 수영구 무학로52번길,49,,2.65E+24,,부산광역시 수영구 무학로52번길 49,613802,48292,,,,129.1202453,35.15905738,,,,,,,,
MA010120220806703518,홍콩간부대찌개 광안점,한식,백반/한정식,한식 일반 음식점업,26,부산광역시,26500,수영구,26500760,광안1동,2650010400,광안동,2.65E+18,1,대지,131,38,부산광역시 수영구 광안동 131-38,2.65E+11,부산광역시 수영구 수영로606번길,125,,2.65E+24,,부산광역시 수영구 수영로606번길 125,613802,48292,,1,,129.1203381,35.15883046,,,,,,,,
MA0106202405A0801260,듀플릿,한식,백반/한정식,한식 일반 음식점업,26,부산광역시,26500,수영구,26500770,광안2동,2650010400,광안동,2.65E+18,1,대지,132,10,부산광역시 수영구 광안동 132-10,2.65E+11,부산광역시 수영구 광남로,195,6,2.65E+24,,부산광역시 수영구 광남로 195-6,613803,48295,,,,129.1203839,35.15847821,,,,,,,,
MA0101202409A0137727,로망스아구찜 본점,한식,해산물 구이/찜,한식 일반 음식점업,26,부산광역시,26500,수영구,26500770,광안2동,2650010400,광안동,2.65E+18,1,대지,132,18,부산광역시 수영구 광안동 132-18,2.65E+11,부산광역시 수영구 광남로,193,,2.65E+24,,부산광역시 수영구 광남로 193,613803,48295,,1,,129.1203082,35.15810105,,,,,,,,
MA0101202210A0027232,후추추,서양식,경양식,서양식 음식점업,26,부산광역시,26500,수영구,26500770,광안2동,2650010400,광안동,2.65E+18,1,대지,132,19,부산광역시 수영구 광안동 132-19,2.65E+11,부산광역시 수영구 광남로,191,,2.65E+24,전체,부산광역시 수영구 광남로 191,613803,48295,,1,,129.1201951,35.15796786,,,,,,,,
MA0101202406A0033525,로바타하나다광안 본점,일식,일식 회/초밥,일식 음식점업,26,부산광역시,26500,수영구,26500770,광안2동,2650010400,광안동,2.65E+18,1,대지,132,19,부산광역시 수영구 광안동 132-19,2.65E+11,부산광역시 수영구 광남로,191,,2.65E+24,,부산광역시 수영구 광남로 191,613803,48295,,1,,129.1201951,35.15796786,,,,,,,,
MA0101202409A0085650,백석,서양식,경양식,서양식 음식점업,26,부산광역시,26500,수영구,26500770,광안2동,2650010400,광안동,2.65E+18,1,대지,132,19,부산광역시 수영구 광안동 132-19,2.65E+11,부산광역시 수영구 광남로,191,,2.65E+24,,부산광역시 수영구 광남로 191,613803,48295,,2,,129.1201951,35.15796786,,,,,,,,
MA010120220811872611,유어타입,서양식,경양식,서양식 음식점업,26,부산광역시,26500,수영구,26500770,광안2동,2650010400,광안동,2.65E+18,1,대지,132,25,부산광역시 수영구 광안동 132-25,2.65E+11,부산광역시 수영구 광남로,189,1,2.65E+24,,부산광역시 수영구 광남로 189-1,613803,48295,,1,,129.1201155,35.15786112,,,,,,,,
MA010120220807368375,썬더치킨동방 오거리점,기타 간이,치킨,치킨 전문점,26,부산광역시,26500,수영구,26500770,광안2동,2650010400,광안동,2.65E+18,1,대지,132,6,부산광역시 수영구 광안동 132-6,2.65E+11,부산광역시 수영구 광남로,199,,2.65E+24,,부산광역시 수영구 광남로 199,613803,48295,,1,,129.1206151,35.15851021,,,,,,,,
MA010120220805135847,히노아지 광안점,일식,일식 면 요리,일식 음식점업,26,부산광역시,26500,수영구,26500770,광안2동,2650010400,광안동,2.65E+18,1,대지,1330,,부산광역시 수영구 광안동 1330,2.65E+11,부산광역시 수영구 광안로,20,,2.65E+24,쌍용예가디오션,부산광역시 수영구 광안로 20,613102,48298,,1,,129.1146593,35.1560641,,,,,,,,
MA010120220804967881,정직유부 광안점,일식,기타 일식 음식점,김밥 및 기타 간이 음식점업,26,부산광역시,26500,수영구,26500770,광안2동,2650010400,광안동,2.65E+18,1,대지,1330,,부산광역시 수영구 광안동 1330,2.65E+11,부산광역시 수영구 광안로,20,,2.65E+24,쌍용예가디오션,부산광역시 수영구 광안로 20,613803,48298,,,,129.1146593,35.1560641,,,,,,,,
MA010120220814251089,멕시카나치킨 광안점,기타 간이,치킨,치킨 전문점,26,부산광역시,26500,수영구,26500770,광안2동,2650010400,광안동,2.65E+18,1,대지,1330,,부산광역시 수영구 광안동 1330,2.65E+11,부산광역시 수영구 광안로,20,,2.65E+24,쌍용예가디오션,부산광역시 수영구 광안로 20,613102,48298,,1,,129.1146593,35.1560641,,,,,,,,
MA010120220814055986,주섬먹고갈래,한식,백반/한정식,한식 일반 음식점업,26,부산광역시,26500,수영구,26500770,광안2동,2650010400,광안동,2.65E+18,1,대지,133,11,부산광역시 수영구 광안동 133-11,2.65E+11,부산광역시 수영구 수영로600번길,99,10,2.65E+24,,부산광역시 수영구 수영로600번길 99-10,613803,48295,,1,,129.1198422,35.15874903,,,,,,,,
MA010120220804607086,처갓집양념치킨광안 해변점,기타 간이,치킨,치킨 전문점,26,부산광역시,26500,수영구,26500770,광안2동,2650010400,광안동,2.65E+18,1,대지,1332,,부산광역시 수영구 광안동 1332,2.65E+11,부산광역시 수영구 수영로,506,,2.65E+24,광안더샵,부산광역시 수영구 수영로 506,613102,48301,,,,129.1117018,35.15074483,,,,,,,,
MA010120220806999182,스시오다,일식,일식 회/초밥,일식 음식점업,26,부산광역시,26500,수영구,26500770,광안2동,2650010400,광안동,2.65E+18,1,대지,1332,,부산광역시 수영구 광안동 1332,2.65E+11,부산광역시 수영구 수영로,506,,,광안더샵상가,부산광역시 수영구 수영로 506,613102,48301,,,,129.1117415,35.15058193,,,,,,,,
MA010120220803129145,문가네정육식당 광안점,한식,소고기 구이/찜,한식 육류 요리 전문점,26,부산광역시,26500,수영구,26500770,광안2동,2650010400,광안동,2.65E+18,1,대지,1332,,부산광역시 수영구 광안동 1332,2.65E+11,부산광역시 수영구 수영로,506,,2.65E+24,광안더샵,부산광역시 수영구 수영로 506,613102,48301,,1,,129.1117249,35.15036595,,,,,,,,
MA010120220811951657,네오피자수영 광안점,기타 간이,피자,피자; 햄버거; 샌드위치 및 유사 음식점업,26,부산광역시,26500,수영구,26500770,광안2동,2650010400,광안동,2.65E+18,1,대지,1332,,부산광역시 수영구 광안동 1332,2.65E+11,부산광역시 수영구 수영로,506,,2.65E+24,광안더샵,부산광역시 수영구 수영로 506,613102,48301,,,,129.1117018,35.15074483,,,,,,,,
MA0101202504A0040395,국밥백서,한식,국/탕/찌개류,한식 일반 음식점업,26,부산광역시,26500,수영구,26500770,광안2동,2650010400,광안동,2.65E+18,1,대지,1332,,부산광역시 수영구 광안동 1332,2.65E+11,부산광역시 수영구 수영로,506,,2.65E+24,광안더샵,부산광역시 수영구 수영로 506,613102,48301,,,,129.1116715,35.15084449,,,,,,,,
MA010120220809855583,류길상피자 광안점,기타 간이,피자,피자; 햄버거; 샌드위치 및 유사 음식점업,26,부산광역시,26500,수영구,26500770,광안2동,2650010400,광안동,2.65E+18,1,대지,133,3,부산광역시 수영구 광안동 133-3,2.65E+11,부산광역시 수영구 수영로606번길,118,,2.65E+24,,부산광역시 수영구 수영로606번길 118,613803,48295,,1,,129.120017,35.15871894,,,,,,,,
MA010120220813054986,힘찬짱어,한식,횟집,한식 해산물 요리 전문점,26,부산광역시,26500,수영구,26500770,광안2동,2650010400,광안동,2.65E+18,1,대지,133,3,부산광역시 수영구 광안동 133-3,2.65E+11,부산광역시 수영구 수영로606번길,118,,2.65E+24,,부산광역시 수영구 수영로606번길 118,613803,48295,,1,,129.120017,35.15871894,,,,,,,,
MA0101202309A0051799,인생아구찜 광안점,한식,해산물 구이/찜,한식 일반 음식점업,26,부산광역시,26500,수영구,26500790,광안4동,2650010400,광안동,2.65E+18,1,대지,1334,,부산광역시 수영구 광안동 1334,2.65E+11,부산광역시 수영구 호암로29번길,50,,2.65E+24,광안자이,부산광역시 수영구 호암로29번길 50,613104,48263,,1,,129.1099449,35.15536232,,,,,,,,
MA0101202311A0086098,갓튀긴후라이드 광안점,기타 간이,치킨,치킨 전문점,26,부산광역시,26500,수영구,26500790,광안4동,2650010400,광안동,2.65E+18,1,대지,1334,,부산광역시 수영구 광안동 1334,2.65E+11,부산광역시 수영구 호암로29번길,50,,2.65E+24,광안자이,부산광역시 수영구 호암로29번길 50,613104,48263,,,,129.1099449,35.15536232,,,,,,,,
MA0101202310A0057400,인줄라이,한식,백반/한정식,한식 일반 음식점업,26,부산광역시,26500,수영구,26500770,광안2동,2650010400,광안동,2.65E+18,1,대지,133,49,부산광역시 수영구 광안동 133-49,2.65E+11,부산광역시 수영구 수영로600번길,103,,2.65E+24,,부산광역시 수영구 수영로600번길 103,613803,48295,,1,,129.1199003,35.15845063,,,,,,,,
MA010120220803246114,후지우동,일식,일식 면 요리,한식 면 요리 전문점,26,부산광역시,26500,수영구,26500770,광안2동,2650010400,광안동,2.65E+18,1,대지,134,26,부산광역시 수영구 광안동 134-26,2.65E+11,부산광역시 수영구 광안로49번길,73,,2.65E+24,,부산광역시 수영구 광안로49번길 73,613803,48295,,1,,129.1195489,35.15801522,,,,,,,,
MA0101202406A0062210,퓨어,기타 간이,피자,피자; 햄버거; 샌드위치 및 유사 음식점업,26,부산광역시,26500,수영구,26500770,광안2동,2650010400,광안동,2.65E+18,1,대지,134,31,부산광역시 수영구 광안동 134-31,2.65E+11,부산광역시 수영구 수영로594번길,101,,2.65E+24,,부산광역시 수영구 수영로594번길 101,613803,48295,,1,,129.1188719,35.15814422,,,,,,,,
MA0101202409A0196066,플레르원,서양식,경양식,서양식 음식점업,26,부산광역시,26500,수영구,26500770,광안2동,2650010400,광안동,2.65E+18,1,대지,134,37,부산광역시 수영구 광안동 134-37,2.65E+11,부산광역시 수영구 수영로594번길,89,,2.65E+24,조광빌라,부산광역시 수영구 수영로594번길 89,613803,48295,,1,,129.1182479,35.15820019,,,,,,,,
MA0106202510A1371068,연연불망오사카타코야끼 광안1호점,서양식,기타 서양식 음식점,일식 음식점업,26,부산광역시,26500,수영구,26500770,광안2동,2650010400,광안동,2.65E+18,1,대지,136,1,부산광역시 수영구 광안동 136-1,2.65E+11,부산광역시 수영구 광안로35번길,82,,2.65E+24,,부산광역시 수영구 광안로35번길 82,613803,48295,,,,129.1170655,35.15914905,,,,,,,,
MA0101202406A0300432,덕분,한식,백반/한정식,한식 일반 음식점업,26,부산광역시,26500,수영구,26500770,광안2동,2650010400,광안동,2.65E+18,1,대지,136,21,부산광역시 수영구 광안동 136-21,2.65E+11,부산광역시 수영구 수영로606번길,66,,2.65E+24,,부산광역시 수영구 수영로606번길 66,613803,48295,,1,,129.1171857,35.15912893,,,,,,,,
MA0101202406A0253629,초식공룡,기타 간이,피자,피자; 햄버거; 샌드위치 및 유사 음식점업,26,부산광역시,26500,수영구,26500770,광안2동,2650010400,광안동,2.65E+18,1,대지,136,22,부산광역시 수영구 광안동 136-22,2.65E+11,부산광역시 수영구 수영로606번길,70,,2.65E+24,,부산광역시 수영구 수영로606번길 70,613803,48295,,1,,129.1173166,35.15909961,,,,,,,,
MA010120220812497471,딜라이트푸드,기타 간이,치킨,치킨 전문점,26,부산광역시,26500,수영구,26500770,광안2동,2650010400,광안동,2.65E+18,1,대지,137,9,부산광역시 수영구 광안동 137-9,2.65E+11,부산광역시 수영구 수영로606번길,48,,2.65E+24,,부산광역시 수영구 수영로606번길 48,613803,48294,,1,,129.1161579,35.15927305,,,,,,,,
MA0101202406A0378849,공원,서양식,경양식,서양식 음식점업,26,부산광역시,26500,수영구,26500770,광안2동,2650010400,광안동,2.65E+18,1,대지,138,15,부산광역시 수영구 광안동 138-15,2.65E+11,부산광역시 수영구 광안로21번길,48,,2.65E+24,,부산광역시 수영구 광안로21번길 48,613803,48294,,,,129.115624,35.15857047,,,,,,,,
MA0101202406A0458176,공리주택바,동남아시아,베트남식 전문,기타 외국식 음식점업,26,부산광역시,26500,수영구,26500770,광안2동,2650010400,광안동,2.65E+18,1,대지,138,4,부산광역시 수영구 광안동 138-4,2.65E+11,부산광역시 수영구 광안로35번길,71,,2.65E+24,공리주택,부산광역시 수영구 광안로35번길 71,613803,48294,,2,,129.1167805,35.15873951,,,,,,,,
MA010120220802686102,광안돼지국밥,한식,백반/한정식,한식 일반 음식점업,26,부산광역시,26500,수영구,26500770,광안2동,2650010400,광안동,2.65E+18,1,대지,139,15,부산광역시 수영구 광안동 139-15,2.65E+11,부산광역시 수영구 수영로594번길,19,,2.65E+24,흑석하이츠,부산광역시 수영구 수영로594번길 19,613803,48294,,,,129.1145106,35.15879718,,,,,,,,
MA0101202406A0077394,기역,일식,일식 회/초밥,일식 음식점업,26,부산광역시,26500,수영구,26500770,광안2동,2650010400,광안동,2.65E+18,1,대지,139,9,부산광역시 수영구 광안동 139-9,2.65E+11,부산광역시 수영구 수영로594번길,37,,2.65E+24,,부산광역시 수영구 수영로594번길 37,613803,48294,,1,,129.1154385,35.15860976,,,,,,,,
MA0106202509A0827516,엠지에이치조선대패 광안점,한식,백반/한정식,한식 일반 음식점업,26,부산광역시,26500,수영구,26500770,광안2동,2650010400,광안동,2.65E+18,1,대지,142,1,부산광역시 수영구 광안동 142-1,2.65E+11,부산광역시 수영구 수영로,592,,2.65E+24,누구나,부산광역시 수영구 수영로 592,613804,48294,,,,129.1136609,35.15861376,,,,,,,,
MA0101202210A0065113,낭만갈비,한식,돼지고기 구이/찜,한식 일반 음식점업,26,부산광역시,26500,수영구,26500770,광안2동,2650010400,광안동,2.65E+18,1,대지,142,12,부산광역시 수영구 광안동 142-12,2.65E+11,부산광역시 수영구 광안로7번길,17,,2.65E+24,세종엠스테이3차,부산광역시 수영구 광안로7번길 17,613804,48297,,1,,129.1137744,35.15790889,,,,,,,,
MA0101202406A0195731,카츠120,한식,백반/한정식,한식 일반 음식점업,26,부산광역시,26500,수영구,26500770,광안2동,2650010400,광안동,2.65E+18,1,대지,142,12,부산광역시 수영구 광안동 142-12,2.65E+11,부산광역시 수영구 광안로7번길,17,,2.65E+24,세종엠스테이3차,부산광역시 수영구 광안로7번길 17,613804,48297,,1,,129.1137744,35.15790889,,,,,,,,
MA010120220811420247,사또숯불갈비,한식,돼지고기 구이/찜,한식 육류 요리 전문점,26,부산광역시,26500,수영구,26500770,광안2동,2650010400,광안동,2.65E+18,1,대지,142,37,부산광역시 수영구 광안동 142-37,2.65E+11,부산광역시 수영구 수영로594번길,10,,2.65E+24,,부산광역시 수영구 수영로594번길 10,613804,48294,,,,129.1139356,35.15862699,,,,,,,,
MA010120220812652383,부센동,일식,일식 회/초밥,일식 음식점업,26,부산광역시,26500,수영구,26500770,광안2동,2650010400,광안동,2.65E+18,1,대지,142,6,부산광역시 수영구 광안동 142-6,2.65E+11,부산광역시 수영구 수영로588번길,7,,2.65E+24,광안협성엠파이어2차,부산광역시 수영구 수영로588번길 7,613804,48294,,,,129.1136523,35.15828049,,,,,,,,
MA010120220808766944,죽이야기부산광안역점,한식,백반/한정식,한식 일반 음식점업,26,부산광역시,26500,수영구,26500770,광안2동,2650010400,광안동,2.65E+18,1,대지,142,6,부산광역시 수영구 광안동 142-6,2.65E+11,부산광역시 수영구 수영로588번길,7,,2.65E+24,광안협성엠파이어2차,부산광역시 수영구 수영로588번길 7,613804,48294,,,,129.1136523,35.15828049,,,,,,,,
MA0101202411A0030200,한솥도시락광안역점,한식,백반/한정식,한식 일반 음식점업,26,부산광역시,26500,수영구,26500770,광안2동,2650010400,광안동,2.65E+18,1,대지,142,6,부산광역시 수영구 광안동 142-6,2.65E+11,부산광역시 수영구 수영로588번길,7,,2.65E+24,광안협성엠파이어2차,부산광역시 수영구 수영로588번길 7,613804,48294,,1,,129.1136523,35.15828049,,,,,,,,
MA0106202509A1065501,본죽&비빔밥,한식,백반/한정식,한식 일반 음식점업,26,부산광역시,26500,수영구,26500770,광안2동,2650010400,광안동,2.65E+18,1,대지,142,6,부산광역시 수영구 광안동 142-6,2.65E+11,부산광역시 수영구 수영로588번길,7,,2.65E+24,광안협성엠파이어2차,부산광역시 수영구 수영로588번길 7,613804,48294,,,,129.1136523,35.15828049,,,,,,,,
MA0101202406A0215643,도마뼈구이&감자탕김치찜,한식,백반/한정식,한식 일반 음식점업,26,부산광역시,26500,수영구,26500770,광안2동,2650010400,광안동,2.65E+18,1,대지,143,1,부산광역시 수영구 광안동 143-1,2.65E+11,부산광역시 수영구 수영로582번길,10,,2.65E+24,성원상떼빌,부산광역시 수영구 수영로582번길 10,613804,48297,,,,129.1135856,35.15739852,,,,,,,,
MA0101202411A0054886,마츠자키,일식,일식 회/초밥,일식 음식점업,26,부산광역시,26500,수영구,26500770,광안2동,2650010400,광안동,2.65E+18,1,대지,143,1,부산광역시 수영구 광안동 143-1,2.65E+11,부산광역시 수영구 수영로582번길,10,,2.65E+24,성원상떼빌,부산광역시 수영구 수영로582번길 10,613804,48297,,1,,129.1135856,35.15739852,,,,,,,,
MA0101202411A0019889,움버거앤윙스부산광안역점,기타 간이,버거,피자; 햄버거; 샌드위치 및 유사 음식점업,26,부산광역시,26500,수영구,26500770,광안2동,2650010400,광안동,2.65E+18,1,대지,143,1,부산광역시 수영구 광안동 143-1,2.65E+11,부산광역시 수영구 수영로582번길,10,,2.65E+24,성원상떼빌,부산광역시 수영구 수영로582번길 10,613804,48297,,1,,129.1135856,35.15739852,,,,,,,,
MA0101202411A0062367,뒷돈상회 광안점,한식,백반/한정식,한식 일반 음식점업,26,부산광역시,26500,수영구,26500770,광안2동,2650010400,광안동,2.65E+18,1,대지,143,6,부산광역시 수영구 광안동 143-6,2.65E+11,부산광역시 수영구 수영로,582,,2.65E+24,,부산광역시 수영구 수영로 582,613804,48297,,1,,129.1133826,35.15760933,,,,,,,,
MA010120220811459790,C.H.BCompany이랴이랴주,한식,돼지고기 구이/찜,한식 육류 요리 전문점,26,부산광역시,26500,수영구,26500770,광안2동,2650010400,광안동,2.65E+18,1,대지,144,11,부산광역시 수영구 광안동 144-11,2.65E+11,부산광역시 수영구 광안로,9,,2.65E+24,광안동,부산광역시 수영구 광안로 9,613804,48297,,,,129.1140628,35.15718293,,,,,,,,
MA010120220812641410,금신전선상유십이,한식,국수/칼국수,한식 면 요리 전문점,26,부산광역시,26500,수영구,26500770,광안2동,2650010400,광안동,2.65E+18,1,대지,144,16,부산광역시 수영구 광안동 144-16,2.65E+11,부산광역시 수영구 수영로582번길,28,,2.65E+24,,부산광역시 수영구 수영로582번길 28,613804,48297,,1,,129.1145629,35.15742652,,,,,,,,
MA010120220805420673,수제돈까스무무,서양식,경양식,김밥 및 기타 간이 음식점업,26,부산광역시,26500,수영구,26500770,광안2동,2650010400,광안동,2.65E+18,1,대지,144,24,부산광역시 수영구 광안동 144-24,2.65E+11,부산광역시 수영구 광안로7번길,8,,2.65E+24,,부산광역시 수영구 광안로7번길 8,613804,48297,,1,,129.1140453,35.15735445,,,,,,,,
MA0106202507A0680516,18번완당집,한식,백반/한정식,한식 일반 음식점업,26,부산광역시,26500,수영구,26500770,광안2동,2650010400,광안동,2.65E+18,1,대지,144,53,부산광역시 수영구 광안동 144-53,2.65E+11,부산광역시 수영구 광안로,17,1,2.65E+24,,부산광역시 수영구 광안로 17-1,613804,48297,,,,129.1148632,35.1567364,,,,,,,,
MA010120220807050332,달인막창광안리,한식,곱창 전골/구이,한식 일반 음식점업,26,부산광역시,26500,수영구,26500770,광안2동,2650010400,광안동,2.65E+18,1,대지,144,56,부산광역시 수영구 광안동 144-56,2.65E+11,부산광역시 수영구 광안로,15,1,2.65E+24,,부산광역시 수영구 광안로 15-1,613804,48297,,1,,129.1146227,35.15676764,,,,,,,,
MA010120220813910625,그린그린,서양식,경양식,서양식 음식점업,26,부산광역시,26500,수영구,26500770,광안2동,2650010400,광안동,2.65E+18,1,대지,145,10,부산광역시 수영구 광안동 145-10,2.65E+11,부산광역시 수영구 수영로588번길,22,,2.65E+24,,부산광역시 수영구 수영로588번길 22,613804,48297,,1,,129.1144474,35.15805033,,,,,,,,
MA0101202502A0086309,가나다멀티푸드,서양식,경양식,서양식 음식점업,26,부산광역시,26500,수영구,26500770,광안2동,2650010400,광안동,2.65E+18,1,대지,145,10,부산광역시 수영구 광안동 145-10,2.65E+11,부산광역시 수영구 수영로588번길,22,,2.65E+24,,부산광역시 수영구 수영로588번길 22,613804,48297,,1,,129.1144474,35.15805033,,,,,,,,
MA0101202502A0009542,가나다멀티샵,한식,백반/한정식,한식 일반 음식점업,26,부산광역시,26500,수영구,26500770,광안2동,2650010400,광안동,2.65E+18,1,대지,145,10,부산광역시 수영구 광안동 145-10,2.65E+11,부산광역시 수영구 수영로588번길,22,,2.65E+24,,부산광역시 수영구 수영로588번길 22,613804,48297,,1,,129.1144474,35.15805033,,,,,,,,
MA010120220809760073,기역기역,한식,돼지고기 구이/찜,한식 육류 요리 전문점,26,부산광역시,26500,수영구,26500770,광안2동,2650010400,광안동,2.65E+18,1,대지,145,29,부산광역시 수영구 광안동 145-29,2.65E+11,부산광역시 수영구 광안로7번길,20,,2.65E+24,,부산광역시 수영구 광안로7번길 20,613804,48297,,1,,129.1141592,35.15793821,,,,,,,,
MA0101202305A0105531,후미후미,일식,일식 회/초밥,일식 음식점업,26,부산광역시,26500,수영구,26500770,광안2동,2650010400,광안동,2.65E+18,1,대지,146,10,부산광역시 수영구 광안동 146-10,2.65E+11,부산광역시 수영구 수영로588번길,21,,2.65E+24,,부산광역시 수영구 수영로588번길 21,613804,48294,,,,129.1144436,35.15832975,,,,,,,,
MA0101202409A0153694,목향민속주점,한식,백반/한정식,한식 일반 음식점업,26,부산광역시,26500,수영구,26500770,광안2동,2650010400,광안동,2.65E+18,1,대지,146,11,부산광역시 수영구 광안동 146-11,2.65E+11,부산광역시 수영구 수영로594번길,20,,2.65E+24,,부산광역시 수영구 수영로594번길 20,613804,48294,,1,,129.1144173,35.15858254,,,,,,,,
MA010120220811411295,우정,한식,돼지고기 구이/찜,한식 육류 요리 전문점,26,부산광역시,26500,수영구,26500770,광안2동,2650010400,광안동,2.65E+18,1,대지,146,15,부산광역시 수영구 광안동 146-15,2.65E+11,부산광역시 수영구 광안로7번길,30,,2.65E+24,,부산광역시 수영구 광안로7번길 30,613804,48294,,,,129.1143127,35.15835907,,,,,,,,
MA010120220811404388,만우장,중식,중국집,중식 음식점업,26,부산광역시,26500,수영구,26500770,광안2동,2650010400,광안동,2.65E+18,1,대지,146,17,부산광역시 수영구 광안동 146-17,2.65E+11,부산광역시 수영구 수영로594번길,28,2,2.65E+24,,부산광역시 수영구 수영로594번길 28-2,613804,48294,,,,129.1148212,35.15850339,,,,,,,,
MA010120220811416650,명승제주생고기,한식,돼지고기 구이/찜,한식 육류 요리 전문점,26,부산광역시,26500,수영구,26500770,광안2동,2650010400,광안동,2.65E+18,1,대지,146,33,부산광역시 수영구 광안동 146-33,2.65E+11,부산광역시 수영구 수영로594번길,24,,2.65E+24,,부산광역시 수영구 수영로594번길 24,613804,48294,,,,129.1147017,35.15855054,,,,,,,,
MA010120220811421228,우성식당,한식,백반/한정식,한식 일반 음식점업,26,부산광역시,26500,수영구,26500770,광안2동,2650010400,광안동,2.65E+18,1,대지,146,5,부산광역시 수영구 광안동 146-5,2.65E+11,부산광역시 수영구 수영로594번길,22,,2.65E+24,,부산광역시 수영구 수영로594번길 22,613804,48294,,,,129.1145374,35.15856242,,,,,,,,
MA010120220811627432,광안전골,한식,국/탕/찌개류,한식 일반 음식점업,26,부산광역시,26500,수영구,26500770,광안2동,2650010400,광안동,2.65E+18,1,대지,150,2,부산광역시 수영구 광안동 150-2,2.65E+11,부산광역시 수영구 광안로21번길,2,,2.65E+24,,부산광역시 수영구 광안로21번길 2,613804,48297,,1,,129.1151542,35.15653307,,,,,,,,
MA0101202406A0292305,돈반,서양식,경양식,서양식 음식점업,26,부산광역시,26500,수영구,26500770,광안2동,2650010400,광안동,2.65E+18,1,대지,150,20,부산광역시 수영구 광안동 150-20,2.65E+11,부산광역시 수영구 광안로,35,,2.65E+24,,부산광역시 수영구 광안로 35,613804,48297,,1,,129.1161642,35.15570439,,,,,,,,
MA010120220813453385,양산도 광안점,한식,백반/한정식,한식 일반 음식점업,26,부산광역시,26500,수영구,26500770,광안2동,2650010400,광안동,2.65E+18,1,대지,150,3,부산광역시 수영구 광안동 150-3,2.65E+11,부산광역시 수영구 광안로,21,,2.65E+24,,부산광역시 수영구 광안로 21,613804,48297,,2,,129.1152737,35.15648592,,,,,,,,
MA010120220810361745,온달칼국수,한식,국수/칼국수,김밥 및 기타 간이 음식점업,26,부산광역시,26500,수영구,26500770,광안2동,2650010400,광안동,2.65E+18,1,대지,150,3,부산광역시 수영구 광안동 150-3,2.65E+11,부산광역시 수영구 광안로,21,,2.65E+24,,부산광역시 수영구 광안로 21,613804,48297,,1,,129.1152737,35.15648592,,,,,,,,
MA010120220810584125,밀양돼지국밥,한식,백반/한정식,한식 일반 음식점업,26,부산광역시,26500,수영구,26500770,광안2동,2650010400,광안동,2.65E+18,1,대지,150,36,부산광역시 수영구 광안동 150-36,2.65E+11,부산광역시 수영구 광안로,29,,2.65E+24,,부산광역시 수영구 광안로 29,613804,48297,,1,,129.1158527,35.15596215,,,,,,,,
MA010120220804141943,광안돼지갈비,한식,돼지고기 구이/찜,한식 육류 요리 전문점,26,부산광역시,26500,수영구,26500770,광안2동,2650010400,광안동,2.65E+18,1,대지,150,50,부산광역시 수영구 광안동 150-50,2.65E+11,부산광역시 수영구 광안로,23,1,2.65E+24,,부산광역시 수영구 광안로 23-1,613804,48297,,1,,129.1153251,35.15634985,,,,,,,,
MA010120220808501699,장모족발,한식,족발/보쌈,한식 일반 음식점업,26,부산광역시,26500,수영구,26500770,광안2동,2650010400,광안동,2.65E+18,1,대지,150,61,부산광역시 수영구 광안동 150-61,2.65E+11,부산광역시 수영구 광안로,27,1,2.65E+24,,부산광역시 수영구 광안로 27-1,613804,48297,,1,,129.1155414,35.15622892,,,,,,,,
