이름,표준산업분류명,행정동명,지번주소,도로명주소,경도,위도
우리집식당,한식 일반 음식점업,온천3동,부산광역시 동래구 온천동 1451-17,부산광역시 동래구 충렬대로108번길 42,129.0727637,35.20482907
철마한우쇠고기국밥,한식 일반 음식점업,온천3동,부산광역시 동래구 온천동 1451-26,부산광역시 동래구 충렬대로108번길 44,129.0727935,35.2047024
난바우동 동래점,김밥 및 기타 간이 음식점업,온천3동,부산광역시 동래구 온천동 1451-39,부산광역시 동래구 미남로102번길 65,129.0729544,35.2041229
언니네부엌,피자; 햄버거; 샌드위치 및 유사 음식점업,온천3동,부산광역시 동래구 온천동 1451-41,부산광역시 동래구 충렬대로108번길 54,129.072916,35.20433984
연화리,한식 해산물 요리 전문점,온천1동,부산광역시 동래구 온천동 145-15,부산광역시 동래구 온천장로119번길 62,129.081627,35.22214126
디케이치킨,치킨 전문점,온천3동,부산광역시 동래구 온천동 1451-59,부산광역시 동래구 충렬대로108번길 46,129.0728245,35.20462977
프레원,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 145-18,부산광역시 동래구 온천장로119번길 58-19,129.0820609,35.22279163
완뚝순두부 온천점,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 145-22,부산광역시 동래구 온천장로119번길 58-7,129.0818399,35.22230881
피아노라떼,한식 일반 음식점업,온천3동,부산광역시 동래구 온천동 1452-34,부산광역시 동래구 충렬대로126번길 46,129.0734585,35.20408723
보이후드에프엔비,한식 일반 음식점업,온천3동,부산광역시 동래구 온천동 1452-34,부산광역시 동래구 충렬대로126번길 46,129.0734585,35.20408723
대동횟집,한식 해산물 요리 전문점,온천3동,부산광역시 동래구 온천동 1452-36,부산광역시 동래구 충렬대로108번길 59,129.0732829,35.20409024
금룡,중식 음식점업,온천3동,부산광역시 동래구 온천동 1452-37,부산광역시 동래구 충렬대로108번길 57,129.0732418,35.20419908
잡어,한식 해산물 요리 전문점,온천3동,부산광역시 동래구 온천동 1452-38,부산광역시 동래구 충렬대로108번길 53,129.0731899,35.20431712
두찜 부산온천점,한식 일반 음식점업,온천3동,부산광역시 동래구 온천동 1452-45,부산광역시 동래구 충렬대로126번길 38,129.0737505,35.20434356
꾸꾸삼겹,한식 육류 요리 전문점,온천3동,부산광역시 동래구 온천동 1453-1,부산광역시 동래구 미남로146번길 46,129.0726257,35.20587677
춘하추동아구찜,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 145-33,부산광역시 동래구 금강로 154,129.0813016,35.22230005
패밀리수제왕돈까스,김밥 및 기타 간이 음식점업,온천3동,부산광역시 동래구 온천동 1453-42,부산광역시 동래구 충렬대로108번길 27,129.0727571,35.20543295
영진돼지국밥,한식 일반 음식점업,온천3동,부산광역시 동래구 온천동 1453-74,부산광역시 동래구 미남로132번길 63,129.0728948,35.20566489
구이팔팔숯불치킨 사직점,치킨 전문점,온천3동,부산광역시 동래구 온천동 1453-82,부산광역시 동래구 미남로116번길 75,129.0735267,35.20504129
우리외양간정육식당,한식 육류 요리 전문점,온천3동,부산광역시 동래구 온천동 1454-11,부산광역시 동래구 충렬대로140번길 18,129.0754029,35.20455855
동해해물탕,한식 일반 음식점업,온천3동,부산광역시 동래구 온천동 1454-37,부산광역시 동래구 미남로116번길 109,129.0753567,35.20446923
고심가,한식 일반 음식점업,온천3동,부산광역시 동래구 온천동 1454-37,부산광역시 동래구 미남로116번길 109,129.0753567,35.20446923
세련된식탁,한식 일반 음식점업,온천3동,부산광역시 동래구 온천동 1454-5,부산광역시 동래구 미남로146번길 90,129.0747751,35.20491175
돈돈카츠,한식 일반 음식점업,온천3동,부산광역시 동래구 온천동 1457-26,부산광역시 동래구 중앙대로1301번길 38,129.0739823,35.20352855
동영식당,한식 일반 음식점업,온천3동,부산광역시 동래구 온천동 1458-9,부산광역시 동래구 충렬대로140번길 53,129.0755818,35.20296044
구만족발보쌈 동래점,한식 일반 음식점업,온천3동,부산광역시 동래구 온천동 1459-15,부산광역시 동래구 충렬대로108번길 93,129.0737957,35.20266664
중화반점,중식 음식점업,온천3동,부산광역시 동래구 온천동 1459-2,부산광역시 동래구 충렬대로108번길 81,129.0737996,35.20325233
진례추어탕,한식 일반 음식점업,온천3동,부산광역시 동래구 온천동 1459-3,부산광역시 동래구 충렬대로108번길 89,129.0737347,35.20285693
온천족발,한식 일반 음식점업,온천3동,부산광역시 동래구 온천동 1459-5,부산광역시 동래구 충렬대로140번길 56,129.075076,35.20293307
든든한찬,한식 일반 음식점업,온천3동,부산광역시 동래구 온천동 1460-11,부산광역시 동래구 충렬대로108번길 78-1,129.0733801,35.20316039
새한한방생오리,한식 육류 요리 전문점,온천3동,부산광역시 동래구 온천동 1460-18,부산광역시 동래구 여고북로123번나길 33-1,129.0730344,35.20295003
깻잎칩킨,치킨 전문점,온천3동,부산광역시 동래구 온천동 1461-30,부산광역시 동래구 충렬대로100번길 84-2,129.0721583,35.20346968
자연임실치즈피자 동래점,피자; 햄버거; 샌드위치 및 유사 음식점업,온천3동,부산광역시 동래구 온천동 1461-64,부산광역시 동래구 충렬대로100번길 96,129.0723423,35.20293485
바다초장,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 146-24,부산광역시 동래구 온천장로125번길 41-7,129.0832032,35.222799
옛날보리밥,한식 일반 음식점업,온천3동,부산광역시 동래구 온천동 1462-46,부산광역시 동래구 미남로102번길 20,129.0706381,35.20327041
진가야밀면,한식 면 요리 전문점,온천1동,부산광역시 동래구 온천동 146-3,부산광역시 동래구 온천장로125번길 55,129.0827279,35.22353712
삼천포해물,한식 해산물 요리 전문점,온천1동,부산광역시 동래구 온천동 146-32,부산광역시 동래구 온천장로125번길 41-8,129.0830097,35.22296454
시장순대족발,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 146-33,부산광역시 동래구 온천장로125번길 41-12,129.0829416,35.2228756
아방궁황궁쟁반짜장,중식 음식점업,온천3동,부산광역시 동래구 온천동 1464-1,부산광역시 동래구 미남로 102,129.0696755,35.20298048
케이지푸드,한식 일반 음식점업,온천3동,부산광역시 동래구 온천동 1464-14,부산광역시 동래구 미남로 90-1,129.0696312,35.2020981
이도명가 사직점,한식 일반 음식점업,온천3동,부산광역시 동래구 온천동 1464-21,부산광역시 동래구 미남로102번길 6,129.0698644,35.20306736
청수초장,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 146-45,부산광역시 동래구 온천장로125번길 41-16,129.082818,35.22276959
독도횟집,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 146-45,부산광역시 동래구 온천장로125번길 41-16,129.082818,35.22276959
독도수산,한식 해산물 요리 전문점,온천1동,부산광역시 동래구 온천동 146-45,부산광역시 동래구 온천장로125번길 41-16,129.082818,35.22276959
숙이포차,한식 일반 음식점업,온천3동,부산광역시 동래구 온천동 1465-10,부산광역시 동래구 미남로 80,129.0698715,35.20118383
청수초장,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 146-52,부산광역시 동래구 온천장로125번길 41-3,129.0833928,35.22291289
삼겹당 동래점,한식 일반 음식점업,온천3동,부산광역시 동래구 온천동 1465-26,부산광역시 동래구 여고북로 93,129.0702503,35.20097009
기영이숯불두마리치킨부산 사직점,치킨 전문점,온천3동,부산광역시 동래구 온천동 1465-31,부산광역시 동래구 미남로 76,129.0699737,35.2008847
치킨매니아,치킨 전문점,온천3동,부산광역시 동래구 온천동 1465-36,부산광역시 동래구 여고북로 93-1,129.070117,35.20090928
그때그자리,한식 일반 음식점업,온천3동,부산광역시 동래구 온천동 1465-36,부산광역시 동래구 여고북로 93-1,129.070117,35.20090928
순살만공격 온천점,커피 전문점,온천3동,부산광역시 동래구 온천동 1465-40,부산광역시 동래구 미남로 80-2,129.0699017,35.20107517
보광식육식당,한식 육류 요리 전문점,온천1동,부산광역시 동래구 온천동 146-56,부산광역시 동래구 온천장로125번길 51,129.0828358,35.22346317
고성횟집,한식 해산물 요리 전문점,온천1동,부산광역시 동래구 온천동 146-56,부산광역시 동래구 온천장로125번길 51,129.0828358,35.22346317
직화볶음찜닭볶찜부산 동래점,그 외 기타 달리 분류되지 않은 개인 서비스업,온천3동,부산광역시 동래구 온천동 1465-7,부산광역시 동래구 미남로 82,129.0698637,35.20131012
오리명가,한식 일반 음식점업,온천3동,부산광역시 동래구 온천동 1466-10,부산광역시 동래구 여고북로 107,129.070904,35.20120222
케이디더블유에프,한식 일반 음식점업,온천3동,부산광역시 동래구 온천동 1466-21,부산광역시 동래구 여고북로123번길 5,129.0716452,35.20142383
조방낙지,한식 일반 음식점업,온천3동,부산광역시 동래구 온천동 1466-22,부산광역시 동래구 여고북로123번길 3,129.0716753,35.20131518
한려횟집,한식 해산물 요리 전문점,온천3동,부산광역시 동래구 온천동 1466-23,부산광역시 동래구 여고북로 117-4,129.0715537,35.20128121
다가짬뽕,중식 음식점업,온천3동,부산광역시 동래구 온천동 1466-57,부산광역시 동래구 여고북로 109,129.0711003,35.2011538
처갓집양념치킨미남점,치킨 전문점,온천3동,부산광역시 동래구 온천동 1466-57,부산광역시 동래구 여고북로 109,129.0711003,35.2011538
설레임푸드,한식 면 요리 전문점,온천3동,부산광역시 동래구 온천동 1466-59,부산광역시 동래구 여고북로 101,129.0706362,35.20103558
예일푸드,한식 일반 음식점업,온천3동,부산광역시 동래구 온천동 1466-59,부산광역시 동래구 여고북로 101,129.0706362,35.20103558
삼겹장수소금구이,한식 육류 요리 전문점,온천3동,부산광역시 동래구 온천동 1467-54,부산광역시 동래구 여고북로 131,129.0721852,35.2015047
수야막창,한식 일반 음식점업,온천3동,부산광역시 동래구 온천동 1467-54,부산광역시 동래구 여고북로 131,129.0721852,35.2015047
사직동전집,한식 일반 음식점업,온천3동,부산광역시 동래구 온천동 1467-54,부산광역시 동래구 여고북로 131,129.0721852,35.2015047
비이에치씨치킨사직미남점,치킨 전문점,온천3동,부산광역시 동래구 온천동 1467-57,부산광역시 동래구 여고북로123번길 6,129.0718553,35.20148332
번개통닭,치킨 전문점,온천3동,부산광역시 동래구 온천동 1467-9,부산광역시 동래구 여고북로 145,129.0729058,35.20178073
서울마님죽,한식 일반 음식점업,온천3동,부산광역시 동래구 온천동 1468-12,부산광역시 동래구 충렬대로108번길 102,129.0737186,35.2022264
원산식당,한식 육류 요리 전문점,온천3동,부산광역시 동래구 온천동 1468-27,부산광역시 동래구 여고북로 157,129.0734596,35.2019695
옛날통닭집,치킨 전문점,온천1동,부산광역시 동래구 온천동 147-4,부산광역시 동래구 온천장로125번길 33,129.0836663,35.22287213
백마식당,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 147-53,부산광역시 동래구 금강공원로20번길 86,129.0835951,35.2226661
현대옥부산온천장점,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 147-56,부산광역시 동래구 금강공원로20번길 81,129.0833492,35.22249911
온천국수,한식 면 요리 전문점,온천1동,부산광역시 동래구 온천동 147-7,부산광역시 동래구 온천장로119번길 44-10,129.0830581,35.22227884
우리시대돼지국밥,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 148-20,부산광역시 동래구 온천장로119번길 42,129.0826635,35.22188011
원조대운아구찜,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 148-32,부산광역시 동래구 온천장로125번길 21-24,129.083448,35.22206486
소원집,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 148-32,부산광역시 동래구 금강공원로20번길 74,129.0834054,35.22211966
개미집 온천점,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 149-11,부산광역시 동래구 금강공원로20번길 70,129.0833908,35.22197573
온천식당,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 149-4,부산광역시 동래구 온천장로119번길 27,129.083237,35.22154582
경보관,중식 음식점업,온천1동,부산광역시 동래구 온천동 149-7,부산광역시 동래구 온천장로125번길 21-25,129.0834754,35.22184811
경보관 동래점,중식 음식점업,온천1동,부산광역시 동래구 온천동 149-7,부산광역시 동래구 온천장로125번길 21-25,129.0834754,35.22184811
조옥규한우곰탕 온천점,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 149-8,부산광역시 동래구 온천장로119번길 28,129.0833736,35.22173272
내가대한의고기다불고기온천점 전문점,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 149-8,부산광역시 동래구 온천장로119번길 28,129.0833736,35.22173272
산성숯불갈비별관,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 150-10,부산광역시 동래구 온천장로119번길 12-3,129.08413,35.22168364
숙영막창,한식 육류 요리 전문점,온천1동,부산광역시 동래구 온천동 150-13,부산광역시 동래구 온천장로119번길 22,129.0836791,35.22165536
봉식당,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 150-15,부산광역시 동래구 온천장로119번길 26,129.0835609,35.22175652
동일참치,일식 음식점업,온천1동,부산광역시 동래구 온천동 150-3,부산광역시 동래구 온천장로119번길 25,129.0833783,35.22148932
영덕대게직판장식당,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 150-3,부산광역시 동래구 온천장로119번길 25,129.0833783,35.22148932
영덕대게직판장,한식 해산물 요리 전문점,온천1동,부산광역시 동래구 온천동 150-3,부산광역시 동래구 온천장로119번길 25,129.0833783,35.22148932
새마을소고기국밥,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 150-4,부산광역시 동래구 온천장로119번길 20,129.0839999,35.22174896
양지식당,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 150-4,부산광역시 동래구 온천장로119번길 20,129.0839999,35.22174896
족발삶는총각,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 150-4,부산광역시 동래구 온천장로119번길 20,129.0839999,35.22174896
미르,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 151-14,부산광역시 동래구 온천장로125번길 11,129.0845061,35.22221785
김가네칼국수,한식 면 요리 전문점,온천1동,부산광역시 동래구 온천동 152-13,부산광역시 동래구 온천장로119번길 10,129.0842908,35.22152768
소문난칼국수,한식 면 요리 전문점,온천1동,부산광역시 동래구 온천동 152-16,부산광역시 동래구 온천장로119번길 14,129.0840831,35.2215673
족발삶는총각 온천점,치킨 전문점,온천1동,부산광역시 동래구 온천동 152-18,부산광역시 동래구 금강공원로20번길 46,129.0834997,35.22108172
장씨네보리밥,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 152-18,부산광역시 동래구 금강공원로20번길 46,129.0834997,35.22108172
삼대추어탕,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 152-18,부산광역시 동래구 금강공원로20번길 46,129.0834997,35.22108172
맘스터치 온천점,피자; 햄버거; 샌드위치 및 유사 음식점업,온천1동,부산광역시 동래구 온천동 153-12,부산광역시 동래구 온천장로119번길 7,129.0843285,35.22128372
원조소문난칼국수,한식 면 요리 전문점,온천1동,부산광역시 동래구 온천동 153-12,부산광역시 동래구 온천장로119번길 7,129.0843285,35.22128372
동운반점,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 153-12,부산광역시 동래구 온천장로119번길 7,129.0843285,35.22128372
항도반점,중식 음식점업,온천1동,부산광역시 동래구 온천동 153-3,부산광역시 동래구 온천장로 125,129.0847827,35.22187065
골목집,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 153-43,부산광역시 동래구 온천장로117번길 8-1,129.0843225,35.22104952
온천장전통칼국수,한식 면 요리 전문점,온천1동,부산광역시 동래구 온천동 153-50,부산광역시 동래구 온천장로117번길 14-1,129.0841105,35.220918
본죽온천장점,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 153-8,부산광역시 동래구 중앙대로 1523,129.0855805,35.22128918
다채원,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 153-8,부산광역시 동래구 중앙대로 1523,129.0855805,35.22128918
샤브연리지 온천점,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 153-8,부산광역시 동래구 중앙대로 1523,129.0855805,35.22128918
비비큐부산온천장SK 허브점,치킨 전문점,온천1동,부산광역시 동래구 온천동 153-8,부산광역시 동래구 중앙대로 1523,129.0855805,35.22128918
쿠우쿠우부산 동래점,일식 음식점업,온천1동,부산광역시 동래구 온천동 153-8,부산광역시 동래구 중앙대로 1523,129.0855805,35.22128918
램블 온천점,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 153-8,부산광역시 동래구 중앙대로 1523,129.0855805,35.22128918
죽도령,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 153-8,부산광역시 동래구 중앙대로 1523,129.0855805,35.22128918
진영푸드피자헛부산주 온천점,피자; 햄버거; 샌드위치 및 유사 음식점업,온천1동,부산광역시 동래구 온천동 154-12,부산광역시 동래구 온천장로 96,129.0835364,35.21951308
보배반점 온천점,중식 음식점업,온천1동,부산광역시 동래구 온천동 154-18,부산광역시 동래구 온천장로 115,129.0843716,35.22082339
송강정,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 154-23,부산광역시 동래구 온천장로107번길 12,129.0836043,35.22044911
목촌돼지국밥,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 154-29,부산광역시 동래구 온천장로 111,129.0843437,35.22058957
요코즈나,일식 음식점업,온천1동,부산광역시 동래구 온천동 154-46,부산광역시 동래구 온천장로107번길 13,129.0834565,35.2202534
깃발집미주구리물회,한식 해산물 요리 전문점,온천1동,부산광역시 동래구 온천동 154-68,부산광역시 동래구 온천장로107번길 10,129.0838453,35.22042694
원할머니보쌈.족발부산 온천점,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 155-12,부산광역시 동래구 온천장로 108-6,129.0846619,35.22015154
건양정홍삼삼계탕홍삼오리 온천점,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 155-5,부산광역시 동래구 온천장로 114-8,129.0849789,35.22052456
비비큐온천레미안점,치킨 전문점,온천3동,부산광역시 동래구 온천동 1600,부산광역시 동래구 쇠미로129번길 62-12,129.0600734,35.2053341
대박이바구,한식 일반 음식점업,온천3동,부산광역시 동래구 온천동 1613,부산광역시 동래구 쇠미로 125,129.0598442,35.20234616
찌개주막,한식 일반 음식점업,온천3동,부산광역시 동래구 온천동 1617-30,부산광역시 동래구 쇠미로 127-1,129.0600369,35.20258619
도울리,한식 일반 음식점업,온천3동,부산광역시 동래구 온천동 1632-5,부산광역시 동래구 쇠미로121번길 48-26,129.0572977,35.20411068
더맛있는코다리,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 164-13,부산광역시 동래구 금강공원로 6-1,129.0837124,35.21866297
행복수산착한대게 동래점,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 164-18,부산광역시 동래구 금강공원로 8,129.0836309,35.21848415
동래대게,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 164-18,부산광역시 동래구 금강공원로 8,129.0836309,35.21848415
아늑한식당,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 164-49,부산광역시 동래구 중앙대로1493번길 28,129.0834564,35.2193883
임랑,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 164-66,부산광역시 동래구 온천장로 102,129.0839586,35.21970407
오케이도매횟집,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 164-76,부산광역시 동래구 온천장로 100,129.0837821,35.21967106
왕대박삼겹살,한식 육류 요리 전문점,온천3동,부산광역시 동래구 온천동 1649,부산광역시 동래구 쇠미로129번길 66,129.0588374,35.20508478
가마치통닭,치킨 전문점,온천1동,부산광역시 동래구 온천동 165-2,부산광역시 동래구 금강공원로 10-1,129.08351,35.21890977
하버드,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 165-2,부산광역시 동래구 금강공원로 10-1,129.08351,35.21890977
그늘집,한식 일반 음식점업,온천3동,부산광역시 동래구 온천동 1657-3,부산광역시 동래구 쇠미로129번길 140,129.056936,35.20718076
달북멍포레,피자; 햄버거; 샌드위치 및 유사 음식점업,온천3동,부산광역시 동래구 온천동 1668,부산광역시 동래구 쇠미로129번길 98-21,129.058162,35.20703376
오늘의도쿄온천장점,일식 음식점업,온천1동,부산광역시 동래구 온천동 168-3,부산광역시 동래구 온천장로 106-1,129.0848443,35.21998619
테라스,한식 일반 음식점업,온천3동,부산광역시 동래구 온천동 1685-2,부산광역시 동래구 쇠미로129번길 94,129.0584168,35.20625443
엣지,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 169-10,부산광역시 동래구 온천장로 85,129.0825242,35.21900784
어가삼계탕;어가초밥,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 169-20,부산광역시 동래구 금강공원로20번길 22,129.0827709,35.2196344
어가초밥,일식 음식점업,온천1동,부산광역시 동래구 온천동 169-20,부산광역시 동래구 금강공원로20번길 22,129.0827709,35.2196344
해도,일식 음식점업,온천1동,부산광역시 동래구 온천동 169-23,부산광역시 동래구 온천장로 89,129.0826512,35.21924897
동주숯불왕갈비,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 169-40,부산광역시 동래구 온천장로 95-1,129.0833218,35.21970602
백년백세토종삼계탕,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 169-45,부산광역시 동래구 온천장로 95-9,129.0834167,35.21998374
고집센그집갈비탕온천장점,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 170-3,부산광역시 동래구 금강공원로 11,129.0831658,35.21832995
잔치집,한식 육류 요리 전문점,온천2동,부산광역시 동래구 온천동 1708-3,부산광역시 동래구 금정마을로 37,129.0609533,35.21278068
금솔장,한식 일반 음식점업,온천2동,부산광역시 동래구 온천동 1708-5,부산광역시 동래구 금정마을로 39,129.061161,35.2127411
최만순의약선요리,한식 육류 요리 전문점,온천2동,부산광역시 동래구 온천동 1711,부산광역시 동래구 금정마을로 24,129.0599217,35.21193314
만덕산장,한식 일반 음식점업,온천2동,부산광역시 동래구 온천동 1711-1,부산광역시 동래구 금정마을로 22,129.0594013,35.21176176
진양집,한식 육류 요리 전문점,온천2동,부산광역시 동래구 온천동 1714,부산광역시 동래구 금정마을로 16,129.0588423,35.21179831
강서가든,한식 육류 요리 전문점,온천2동,부산광역시 동래구 온천동 1714-1,부산광역시 동래구 금정마을로 14,129.0585894,35.21178459
동원장,한식 육류 요리 전문점,온천2동,부산광역시 동래구 온천동 1715-4,부산광역시 동래구 금정마을로 19,129.0591161,35.21220818
고성장,한식 육류 요리 전문점,온천2동,부산광역시 동래구 온천동 1716-6,부산광역시 동래구 금정마을로 13,129.0584194,35.21201277
금정산별장,한식 육류 요리 전문점,온천2동,부산광역시 동래구 온천동 1716-7,부산광역시 동래구 금정마을로 11,129.0582406,35.21188965
숲속의향기가든,한식 육류 요리 전문점,온천2동,부산광역시 동래구 온천동 1720,부산광역시 동래구 금정마을로 8,129.0576153,35.21147674
원조가야밀면,한식 면 요리 전문점,온천1동,부산광역시 동래구 온천동 172-23,부산광역시 동래구 금강공원로 7,129.0835364,35.21822444
롯데리아온천장역점,피자; 햄버거; 샌드위치 및 유사 음식점업,온천1동,부산광역시 동래구 온천동 172-27,부산광역시 동래구 금강공원로 5,129.0837212,35.21814917
기와집,한식 육류 요리 전문점,온천2동,부산광역시 동래구 온천동 1746,부산광역시 동래구 만덕고개길 236-43,129.0531405,35.21255302
한식당,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 178-7,부산광역시 동래구 중앙대로1473번길 13,129.0824199,35.21750471
평화식당,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 178-7,부산광역시 동래구 중앙대로1473번길 13,129.0824199,35.21750471
한솥도시락,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 180-14,부산광역시 동래구 중앙대로1473번길 24,129.0825662,35.21806992
프랭크버거부산 온천점,피자; 햄버거; 샌드위치 및 유사 음식점업,온천1동,부산광역시 동래구 온천동 180-14,부산광역시 동래구 중앙대로1473번길 24,129.0825662,35.21806992
샤브애작 온천장점,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 180-14,부산광역시 동래구 중앙대로1473번길 24,129.0825662,35.21806992
탕화쿵푸온천장점,중식 음식점업,온천1동,부산광역시 동래구 온천동 180-14,부산광역시 동래구 중앙대로1473번길 24,129.0825662,35.21806992
동조식당,일식 음식점업,온천1동,부산광역시 동래구 온천동 182-3,부산광역시 동래구 온천장로 81,129.0821839,35.21858114
동방축산온천장점,한식 육류 요리 전문점,온천1동,부산광역시 동래구 온천동 182-5,부산광역시 동래구 온천장로 79,129.0821155,35.21848319
냉삼집 온천점,일식 음식점업,온천1동,부산광역시 동래구 온천동 182-9,부산광역시 동래구 온천장로65번길 10,129.0818136,35.21783956
소꼬집,한식 육류 요리 전문점,온천1동,부산광역시 동래구 온천동 182-9,부산광역시 동래구 온천장로65번길 10,129.0818136,35.21783956
진해장뼈칼국수,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 182-9,부산광역시 동래구 온천장로65번길 10,129.0818136,35.21783956
일송식당,한식 해산물 요리 전문점,온천1동,부산광역시 동래구 온천동 183-19,부산광역시 동래구 온천장로 68-1,129.0819308,35.21726982
장생쪽갈비,한식 육류 요리 전문점,온천1동,부산광역시 동래구 온천동 183-19,부산광역시 동래구 온천장로 68-1,129.0819308,35.21726982
고델스버거바by버거앤프라이즈,피자; 햄버거; 샌드위치 및 유사 음식점업,온천3동,부산광역시 동래구 온천동 1833,부산광역시 동래구 쇠미로 153,129.060799,35.20406914
전주콩나물해장국,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 183-4,부산광역시 동래구 온천장로 68,129.0819999,35.21739479
아강춘,중식 음식점업,온천1동,부산광역시 동래구 온천동 184-5,부산광역시 동래구 온천장로 62,129.081646,35.2168692
조방낙지&삼겹,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 184-6,부산광역시 동래구 온천장로 56,129.0812081,35.21648924
유가솜씨 온천점,한식 육류 요리 전문점,온천1동,부산광역시 동래구 온천동 1850,부산광역시 동래구 온천장로65번길 9,129.0798113,35.21640511
조은짬뽕 본점,중식 음식점업,온천1동,부산광역시 동래구 온천동 1850,부산광역시 동래구 온천장로65번길 9,129.0798113,35.21640511
피자나라치킨공주부산 온천점,피자; 햄버거; 샌드위치 및 유사 음식점업,온천1동,부산광역시 동래구 온천동 1850,부산광역시 동래구 온천장로65번길 9,129.079823,35.21643195
김종구식맛치킨;전기바베큐옛날통닭온천장점,치킨 전문점,온천1동,부산광역시 동래구 온천동 1850,부산광역시 동래구 온천장로65번길 9,129.079823,35.21643195
츄맥,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 1850,부산광역시 동래구 온천장로65번길 9,129.0798113,35.21640511
파파존스온천 사직점,피자; 햄버거; 샌드위치 및 유사 음식점업,온천2동,부산광역시 동래구 온천동 1853,부산광역시 동래구 충렬대로107번길 65,129.0719285,35.21084505
동동국밥,한식 일반 음식점업,온천2동,부산광역시 동래구 온천동 1853,부산광역시 동래구 충렬대로107번길 65,129.067458,35.21208399
에스앰지,피자; 햄버거; 샌드위치 및 유사 음식점업,온천2동,부산광역시 동래구 온천동 1853,부산광역시 동래구 충렬대로107번길 65,129.067458,35.21208399
동신,일식 음식점업,온천1동,부산광역시 동래구 온천동 185-7,부산광역시 동래구 온천장로 69-1,129.0816766,35.21763465
민들레식당,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 186-10,부산광역시 동래구 차밭골로20번길 43,129.080999,35.21776346
멧챠 우마이,일식 음식점업,온천1동,부산광역시 동래구 온천동 186-10,부산광역시 동래구 차밭골로20번길 43,129.080999,35.21776346
민들레식당,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 186-10,부산광역시 동래구 차밭골로20번길 43,129.080999,35.21776346
온천슈퍼 온천점,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 186-129,부산광역시 동래구 차밭골로20번길 23,129.0801931,35.21716453
목화기사식당,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 186-3,부산광역시 동래구 차밭골로 19-1,129.0792378,35.21630683
