이름,표준산업분류명,행정동명,지번주소,도로명주소,경도,위도
에이치스튜디오,셔츠 및 블라우스 소매업,명륜동,부산광역시 동래구 명륜동 564-1,부산광역시 동래구 명륜로 146,129.0822259,35.20690151
아이린,여자용 겉옷 소매업,명륜동,부산광역시 동래구 명륜동 673-9,부산광역시 동래구 명륜로 177,129.0822643,35.20969442
다종헌,예술품 및 골동품 소매업,구서1동,부산광역시 금정구 구서동 468-36,부산광역시 금정구 금정로 195,129.0883211,35.24209446
러브앤쇼,여자용 겉옷 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
닥스구두,신발 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
플로라,여자용 겉옷 소매업,장전2동,부산광역시 금정구 장전동 304-5,부산광역시 금정구 금정로60번길 23-2,129.0876546,35.22980531
이새,여자용 겉옷 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
피부에바나나,화장품; 비누 및 방향제 소매업,장전2동,부산광역시 금정구 장전동 541-23,부산광역시 금정구 금강로194번길 1,129.0825682,35.22588285
J.C아로마건강요법,화장품; 비누 및 방향제 소매업,부곡4동,부산광역시 금정구 부곡동 394-15,부산광역시 금정구 오시게로28번길 21,129.0878018,35.21969189
문구뱅크,문구용품 및 회화용품 소매업,부곡3동,부산광역시 금정구 부곡동 64-33,부산광역시 금정구 중앙대로1793번길 54,129.0915838,35.24253373
캐리스노트롯데 동래점,여자용 겉옷 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
제이에스뉴욕,여자용 겉옷 소매업,온천1동,부산광역시 동래구 온천동 153-8,부산광역시 동래구 중앙대로 1523,129.0855805,35.22128918
롯데닥스셔츠 동래점,셔츠 및 블라우스 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
엘피이야기,기타 중고 상품 소매업,온천1동,부산광역시 동래구 온천동 442-11,부산광역시 동래구 금강로 70,129.077675,35.21530636
윤그림글씨,예술품 및 골동품 소매업,부곡2동,부산광역시 금정구 부곡동 296-62,부산광역시 금정구 서부곡로16번길 8-1,129.0904949,35.22664731
화장품물류,화장품; 비누 및 방향제 소매업,구서2동,부산광역시 금정구 구서동 175-1,부산광역시 금정구 중앙대로 1943,129.0910882,35.25787977
케이투메가마트 동래점,기타 의복 소매업,명륜동,부산광역시 동래구 명륜동 506-3,부산광역시 동래구 충렬대로 197,129.0811338,35.20455026
데이지,여자용 겉옷 소매업,장전2동,부산광역시 금정구 장전동 293-167,부산광역시 금정구 금정로60번길 27-7,129.0878561,35.22995503
럭키쌍방울,속옷 및 잠옷 소매업,온천2동,부산광역시 동래구 온천동 707,부산광역시 동래구 충렬대로107번길 54,129.0744066,35.20984738
와이컨셉,신발 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
부르다문,여자용 겉옷 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
클로슈더블유,셔츠 및 블라우스 소매업,장전1동,부산광역시 금정구 장전동 107-1,부산광역시 금정구 금강로379번길 7,129.085909,35.2418387
협성상사,문구용품 및 회화용품 소매업,장전2동,부산광역시 금정구 장전동 40,부산광역시 금정구 부산대학로63번길 2,129.083829,35.23224128
플레이키즈프로,유아용 의류 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
더벧엘,화장품; 비누 및 방향제 소매업,온천1동,부산광역시 동래구 온천동 221-13,부산광역시 동래구 금강로 119-1,129.0798694,35.21954012
롯데동래미소페,신발 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
에이치마켓,유아용 의류 소매업,장전2동,부산광역시 금정구 장전동 643-83,부산광역시 금정구 장전온천천로 43,129.0890625,35.22903306
아니베에프,여자용 겉옷 소매업,장전2동,부산광역시 금정구 장전동 422-36,부산광역시 금정구 부산대학로49번길 35,129.0855871,35.22969678
코코샵,여자용 겉옷 소매업,구서2동,부산광역시 금정구 구서동 203-21,부산광역시 금정구 중앙대로1893번길 36,129.0893704,35.25344879
드림이,문구용품 및 회화용품 소매업,부곡2동,부산광역시 금정구 부곡동 284-25,부산광역시 금정구 동부곡로15번길 18,129.0936202,35.22646712
오늘,남자용 겉옷 소매업,장전1동,부산광역시 금정구 장전동 62-30,부산광역시 금정구 금정로 189,129.0879019,35.24159705
갤러리솔,예술품 및 골동품 소매업,명륜동,부산광역시 동래구 명륜동 329-1,부산광역시 동래구 명륜로138번길 26,129.0834912,35.20657334
주은유통,남자용 겉옷 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
한양의류,가죽 및 모피 의복 소매업,부곡1동,부산광역시 금정구 부곡동 388-25,부산광역시 금정구 동현로16번길 36,129.089313,35.22209891
JH스포츠,기타 의복 소매업,장전2동,부산광역시 금정구 장전동 415-9,부산광역시 금정구 부산대학로 35,129.0872915,35.23106417
와이드앵글,기타 의복 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
지유,셔츠 및 블라우스 소매업,장전2동,부산광역시 금정구 장전동 40,부산광역시 금정구 부산대학로63번길 2,129.083829,35.23224128
행텐주니어 NC부산대점,기타 의복 소매업,장전2동,부산광역시 금정구 장전동 40,부산광역시 금정구 부산대학로63번길 2,129.083829,35.23224128
홍당무,여자용 겉옷 소매업,온천3동,부산광역시 동래구 온천동 1266-22,부산광역시 동래구 아시아드대로 195,129.065268,35.20192031
메리쉬엔,화장품; 비누 및 방향제 소매업,온천1동,부산광역시 동래구 온천동 1750-33,부산광역시 동래구 온천장로 14,129.0792418,35.21345011
나르지오워킹화 동래점,신발 소매업,온천2동,부산광역시 동래구 온천동 1436-3,부산광역시 동래구 중앙대로 1331,129.0776462,35.20598894
창의사고,서적; 신문 및 잡지류 소매업,온천3동,부산광역시 동래구 온천동 1464-21,부산광역시 동래구 미남로102번길 6,129.0698644,35.20306736
파리게이츠,기타 의복 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
비엘,여자용 겉옷 소매업,장전2동,부산광역시 금정구 장전동 293-106,부산광역시 금정구 장전로12번길 50,129.0884576,35.22985454
엠할리데이,기타 의복 소매업,장전2동,부산광역시 금정구 장전동 40,부산광역시 금정구 부산대학로63번길 2,129.083829,35.23224128
롯데동래데상트,기타 의복 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
하이패션가람온천지점,여자용 겉옷 소매업,온천1동,부산광역시 동래구 온천동 212-6,부산광역시 동래구 금강공원로 24-1,129.0820008,35.21915202
보문당필방,문구용품 및 회화용품 소매업,구서1동,부산광역시 금정구 구서동 468-28,부산광역시 금정구 금정로 199-1,129.0886364,35.24239541
이센치,기타 의복 소매업,장전2동,부산광역시 금정구 장전동 342-11,부산광역시 금정구 금정로 27,129.0856993,35.22721669
보물창고,가죽 및 모피 의복 소매업,명륜동,부산광역시 동래구 명륜동 533-81,부산광역시 동래구 충렬대로 177,129.0794508,35.20399344
엠엘비키즈,유아용 의류 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
제이빔 부산대점,여자용 겉옷 소매업,장전2동,부산광역시 금정구 장전동 40,부산광역시 금정구 부산대학로63번길 2,129.083829,35.23224128
블링크J,여자용 겉옷 소매업,장전2동,부산광역시 금정구 장전동 314-1,부산광역시 금정구 금정로60번길 13,129.0871512,35.22987708
헤지스키즈,유아용 의류 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
대송문화재단,기념품; 관광 민예품 및 장식용품 소매업,온천2동,부산광역시 동래구 온천동 1163,부산광역시 동래구 쇠미로 222-13,129.0653417,35.20959689
더바디샵,화장품; 비누 및 방향제 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
몽벨롯데 동래점,기타 의복 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
뭉치,여자용 겉옷 소매업,구서2동,부산광역시 금정구 구서동 166-12,부산광역시 금정구 두실로15번길 90,129.0894084,35.25663818
예쁜책방헤이즐,서적; 신문 및 잡지류 소매업,장전2동,부산광역시 금정구 장전동 423-12,부산광역시 금정구 부산대학로49번길 50,129.0851993,35.22913574
엘피사운드,기타 중고 상품 소매업,구서1동,부산광역시 금정구 구서동 82-2,부산광역시 금정구 중앙대로1826번길 12,129.0933819,35.24753101
도모,예술품 및 골동품 소매업,장전1동,부산광역시 금정구 장전동 390-18,부산광역시 금정구 부산대학로50번길 52,129.086642,35.23358056
부곡문구,문구용품 및 회화용품 소매업,부곡2동,부산광역시 금정구 부곡동 257-6,부산광역시 금정구 무학송로 12,129.0924249,35.23209293
금정악세사리,화장품; 비누 및 방향제 소매업,온천3동,부산광역시 동래구 온천동 1459-15,부산광역시 동래구 충렬대로108번길 93,129.0737957,35.20266664
나라주택,예술품 및 골동품 소매업,온천1동,부산광역시 동래구 온천동 159-5,부산광역시 동래구 온천장로 114-13,129.0853173,35.22044664
신앙촌상회,기타 의복 소매업,온천1동,부산광역시 동래구 온천동 143-14,부산광역시 동래구 온천장로119번가길 14,129.0817631,35.22145404
여수진피부샵,화장품; 비누 및 방향제 소매업,명륜동,부산광역시 동래구 명륜동 501-1,부산광역시 동래구 명륜로129번길 1,129.0820958,35.20524563
북촌헌책방,기타 중고 상품 소매업,장전1동,부산광역시 금정구 장전동 146-5,부산광역시 금정구 수림로85번길 53,129.0831956,35.23753291
니트지엔느,여자용 겉옷 소매업,구서2동,부산광역시 금정구 구서동 822-2,부산광역시 금정구 금강로 576,129.0878708,35.25880044
재윤아웃도어,기타 의복 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
ITC,문구용품 및 회화용품 소매업,부곡2동,부산광역시 금정구 부곡동 299-4,부산광역시 금정구 중앙대로 1593,129.089352,35.22704554
20데이,여자용 겉옷 소매업,장전2동,부산광역시 금정구 장전동 312-35,부산광역시 금정구 금정로60번길 7-1,129.0867156,35.23001976
롯데동래래트바이티,여자용 겉옷 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
빅사이즈 점이네언니,여자용 겉옷 소매업,장전2동,부산광역시 금정구 장전동 308-4,부산광역시 금정구 금정로68번길 22,129.087671,35.23044484
MLB,남자용 겉옷 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
비비토,문구용품 및 회화용품 소매업,온천3동,부산광역시 동래구 온천동 1266-19,부산광역시 동래구 아시아드대로195번길 12,129.0648883,35.20209801
더기네스,여자용 겉옷 소매업,장전2동,부산광역시 금정구 장전동 316-10,부산광역시 금정구 금정로60번길 2,129.0865458,35.22982444
에스엔핑거,서적; 신문 및 잡지류 소매업,구서2동,부산광역시 금정구 구서동 166-23,부산광역시 금정구 중앙대로1929번길 40-1,129.0889423,35.25645699
롯데동래네파,기타 의복 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
신화사,기타 의복 소매업,명륜동,부산광역시 동래구 명륜동 506-3,부산광역시 동래구 충렬대로 197,129.0811338,35.20455026
문화갤러리,예술품 및 골동품 소매업,온천3동,부산광역시 동래구 온천동 1458-8,부산광역시 동래구 충렬대로140번길 49,129.075563,35.20308693
옷짱,셔츠 및 블라우스 소매업,장전2동,부산광역시 금정구 장전동 304-5,부산광역시 금정구 금정로60번길 23-2,129.0876546,35.22980531
금강롯데동래지점,신발 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
동산,속옷 및 잠옷 소매업,온천3동,부산광역시 동래구 온천동 1460-10,부산광역시 동래구 충렬대로108번길 78-2,129.0733394,35.20328725
꽃사슴,여자용 겉옷 소매업,온천1동,부산광역시 동래구 온천동 150-13,부산광역시 동래구 온천장로119번길 22,129.0836791,35.22165536
무크 NC부산대,신발 소매업,장전2동,부산광역시 금정구 장전동 40,부산광역시 금정구 부산대학로63번길 2,129.083829,35.23224128
리틀브렌 부산대NC점,기타 의복 소매업,장전2동,부산광역시 금정구 장전동 40,부산광역시 금정구 부산대학로63번길 2,129.083829,35.23224128
하이패션가람 두실지점,여자용 겉옷 소매업,구서2동,부산광역시 금정구 구서동 163-25,부산광역시 금정구 중앙대로 1949,129.0910893,35.25834834
지이크롯데 동래점,남자용 겉옷 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
네이처리퍼블릭,화장품; 비누 및 방향제 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
다온,여자용 겉옷 소매업,온천3동,부산광역시 동래구 온천동 1234-3,부산광역시 동래구 아시아드대로247번길 17-3,129.0674282,35.20614589
멋쟁이구제,기타 중고 상품 소매업,부곡1동,부산광역시 금정구 부곡동 388-26,부산광역시 금정구 오시게로58번길 21,129.0892229,35.22201035
동서화방,문구용품 및 회화용품 소매업,명륜동,부산광역시 동래구 명륜동 612-1,부산광역시 동래구 충렬대로237번길 144,129.0825097,35.2072661
인디에프테이트,남자용 겉옷 소매업,장전2동,부산광역시 금정구 장전동 40,부산광역시 금정구 부산대학로63번길 2,129.083829,35.23224128
풋젠장전점,신발 소매업,구서1동,부산광역시 금정구 구서동 470-5,부산광역시 금정구 금강로 394,129.086904,35.24294797
청사,문구용품 및 회화용품 소매업,명륜동,부산광역시 동래구 명륜동 5-6,부산광역시 동래구 명륜로 267,129.0854374,35.21698415
n#,여자용 겉옷 소매업,장전2동,부산광역시 금정구 장전동 309-3,부산광역시 금정구 금정로 64-2,129.0868449,35.23035096
메이크업박스,화장품; 비누 및 방향제 소매업,장전2동,부산광역시 금정구 장전동 335-14,부산광역시 금정구 금정로 48-3,129.0863672,35.22885428
아름화장품,화장품; 비누 및 방향제 소매업,부곡2동,부산광역시 금정구 부곡동 295-32,부산광역시 금정구 동부곡로 3,129.092209,35.22582468
미아미아,의복 액세서리 및 모조 장신구 소매업,장전2동,부산광역시 금정구 장전동 414-13,부산광역시 금정구 금정로68번길 35,129.0885204,35.23059239
슈마커,신발 소매업,장전2동,부산광역시 금정구 장전동 414-23,부산광역시 금정구 부산대학로 29,129.0880203,35.23079026
리트머스 NC부산대점,셔츠 및 블라우스 소매업,장전2동,부산광역시 금정구 장전동 40,부산광역시 금정구 부산대학로63번길 2,129.083829,35.23224128
탠디,신발 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
마드모아젤부산동래지점,여자용 겉옷 소매업,명륜동,부산광역시 동래구 명륜동 414-2,부산광역시 동래구 명륜로112번길 4,129.083239,35.20357685
매로빈,셔츠 및 블라우스 소매업,장전2동,부산광역시 금정구 장전동 293-167,부산광역시 금정구 금정로60번길 27-7,129.0878561,35.22995503
크라이네－ 코리아,속옷 및 잠옷 소매업,구서2동,부산광역시 금정구 구서동 1023-37,부산광역시 금정구 금강로565번길 51,129.084943,35.25858962
제인코트,기타 의복 소매업,장전2동,부산광역시 금정구 장전동 40,부산광역시 금정구 부산대학로63번길 2,129.083829,35.23224128
정혜숙,속옷 및 잠옷 소매업,온천1동,부산광역시 동래구 온천동 1750-1,부산광역시 동래구 중앙대로 1520,129.0864001,35.22027478
블레싱룸,기념품; 관광 민예품 및 장식용품 소매업,장전1동,부산광역시 금정구 장전동 62-5,부산광역시 금정구 금정로 187,129.0878429,35.24143587
로이젠 부산점,남자용 겉옷 소매업,온천3동,부산광역시 동래구 온천동 1411-6,부산광역시 동래구 아시아드대로 216,129.0667927,35.20316491
윤뜨,여자용 겉옷 소매업,장전2동,부산광역시 금정구 장전동 423-53,부산광역시 금정구 금강로 236,129.0846735,35.22918986
포에라화장품,화장품; 비누 및 방향제 소매업,명륜동,부산광역시 동래구 명륜동 700-193,부산광역시 동래구 명륜로207번길 23,129.0815278,35.21223932
아모레카운셀러,화장품; 비누 및 방향제 소매업,부곡2동,부산광역시 금정구 부곡동 235-14,부산광역시 금정구 중앙대로 1675,129.0914205,35.23403875
언제나크리스마스,여자용 겉옷 소매업,온천3동,부산광역시 동래구 온천동 1465-28,부산광역시 동래구 여고북로 97,129.070361,35.20100424
고센스터디,문구용품 및 회화용품 소매업,장전2동,부산광역시 금정구 장전동 413-25,부산광역시 금정구 부산대학로 24,129.0885585,35.23122254
수야화랑,예술품 및 골동품 소매업,부곡3동,부산광역시 금정구 부곡동 57-1,부산광역시 금정구 오륜대로 16-1,129.0944515,35.24128559
온뜨레,화장품; 비누 및 방향제 소매업,온천2동,부산광역시 동래구 온천동 707,부산광역시 동래구 충렬대로107번길 54,129.0744066,35.20984738
